596547755.550656
587563602.605616
578579449.660576
569595296.715536
560611143.770496
551626990.825456
542059597.591652
531034103.635938
517675648.525168
504317193.414398
490958738.303628
477600283.192858
464241828.082088
450883372.971318
437524917.860548
424166462.749778
410808007.639008
397449552.528238
384091097.417468
370732642.306698
357374187.195928
344015732.085158
330657276.974388
317298821.863618
303940366.752848
290581911.642078
277223456.531308
263865001.420538
250506546.309768
237148091.198998
223789636.088228
210431180.977458
197072725.866688
183714270.755918
170355815.645148
156997360.534378
145420032.77171
138295523.3793
138295523.3793
138295523.3793
138295523.3793
138295523.3793
138295523.3793
138295523.3793
138295523.3793
138295523.3793
