YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110
Coal.Medium,3.6917419368,3.25177088316458,2.98050527614198,2.96792553148162,3.59231716369416,3.2959915745859,3.53410054040422,4.13608882335732,4.00596920233049,4.55314875360566,4.54194589504406,4.80308649518788,4.0370386993267,3.71834324570471,3.27922697752233,3.55526277873617,3.03486318705474,3.29761310826634,3.55986238683202,3.11919369614994,3.34132349799251,3.1301144755858,3.02646286783225,3.05107399752727,3.2545730061067,3.00667314107416,2.91655006828718,3.23491951529096,3.20780829824527,3.4565333584254,3.09820945233078,3.27501804025823,3.31090319729006,3.24613579874416,2.84623423164175,2.4676961445095,3.05851553381097,3.56527347896292,3.27995498100859,3.2936740722893,3.38428060868907,3.67663659686481,3.4541211644345,3.43135523237228,3.11829755373112,3.28321241894723,3.31792996170835,3.2387998200332,3.64858181633538,3.19685119332215,3.2360208626153,3.16997142997057,3.28355432316035,3.20923829102416,2.58653703660525,2.49597586178876,2.08741069809555,2.41450579476656,2.40649695673273,2.41801452050181,2.45253873360588,2.69487023203075,2.85712341629563,2.96611342189533,3.48283367924305,3.31721950171874,4.07113174298932,3.71300932272912,3.17955524406861,3.49895009197121,3.61038793712866,3.81601969602402,3.73479774867513,3.70338056749067,3.95801633995568,3.58603764374916,3.35748856459107,3.87647229391846,3.50538121614566,3.99402054064426,3.31280652334593,3.31352257292339,3.1462881536898,3.08390893484129,2.85182621979501,2.88325253686617,2.8686787765357,2.4771140991066,2.40500540808704,2.70846419199353,3.05968177674696,3.05595478400836,2.90706409122236,2.82450121951529,3.57353054733873,3.20548639319442,2.9993198249985,2.44973642357038,3.00898351386906,3.06071423039874
NaturalGas.Medium,6.1752774216,5.81557445255676,5.28356441880797,5.50600314537615,6.60522112339361,6.74878395518807,7.52402181915786,8.29014449881639,8.53639360898134,9.43678873493189,10.6485307693838,10.8165565242494,9.80629493352019,8.86049350881093,7.93895951176736,8.62532323660976,7.37116633258615,7.69807762903911,8.04610501709994,9.15178166675022,9.12980228819045,9.16413068912149,9.05286458202058,8.84966975134808,8.65834113531197,8.05131444161923,7.78813891433167,7.92829764845033,8.25334860370968,9.53464792211298,9.22808413690274,8.69301485245122,8.95177209868981,9.58847312383368,9.28176144545576,8.66326009166566,8.55083919235962,8.48618118280065,8.27114117746439,7.87180999396685,7.67972914828732,7.49854916642724,8.72163710214812,8.25699965710504,8.48479468972511,8.53317296035589,8.83601743425568,8.26460037906866,7.74676981504813,7.97379721810265,8.44187679120217,8.65832685151453,9.43251679607298,9.40902794040596,8.41919140473537,8.17629391396537,7.52538896612191,8.07291115188999,7.53087882804547,7.98427048940225,8.53042454575415,9.90257482561093,9.83248165572978,9.75134256557338,10.7924424086374,10.6796771384221,10.8605478173274,11.2376000756887,9.38728621986623,10.5811670321308,11.8062847767034,12.7633226856508,12.6719679815462,13.3879237230415,15.2575254235937,13.9564213180938,13.7160033473752,14.9006914386177,12.1872707890638,13.6741991739885,10.6223514479424,10.4609264719074,10.1225457156066,10.6570043592533,11.1414343194534,11.7896197063962,12.9976544027506,10.2750158722834,10.5716280596517,11.4828259501511,11.2497173797752,10.3999340059542,10.3868509098556,9.92413176771317,11.2825686943423,10.6014047028018,11.0293726467747,11.0017759780552,12.4938615603496,12.9990096126792
Coal.Low,3.6917419368,3.22167637754552,2.87647346671262,2.76214838352549,3.22473066135596,2.85408038985418,2.95221815390329,3.3322050261597,3.11181541138361,3.4083502210545,3.29848245722163,3.40265571005588,2.80245726830598,2.53865169517778,2.20857362918085,2.3679403644592,2.00296984279509,2.16017900085277,2.3177482404601,2.0206916000775,2.15573406038517,2.01269836233568,1.94070694479247,1.95209028097972,2.07845634323451,1.91724626952725,1.85748229522237,2.05816187509045,2.03922370725933,2.19585073235042,1.96712428575742,2.07843945534011,2.1004318399362,2.05871633392014,1.80464656409434,1.56431615916597,1.93852292215902,2.25940278551537,2.07835643111966,2.08685812600483,2.14410499456146,2.3291833726718,2.18810761106106,2.17359630550701,1.97522285865084,2.0796273971988,2.10157037360129,2.05141149859682,2.31092676399908,2.02478596630381,2.04957398006103,2.007724042402,2.07964840811612,2.03256879977397,1.6381739186127,1.58081141300382,1.32204505764341,1.52920431701892,1.52412886746613,1.53142081886643,1.55328418288399,1.70675982980459,1.80951903392106,1.8785449066486,2.20580082210751,2.10091048688491,2.578388262774,2.3515761743519,2.01372084752355,2.21600400103437,2.28658094973411,2.41681413814716,2.36537324086984,2.34547544190915,2.50674462919124,2.27115787701387,2.12640996285509,2.45509962863237,2.22007514718325,2.52954669406299,2.0981110369296,2.09856449175399,1.99264931604593,1.95314244741828,1.80615669825725,1.82606001649361,1.81682995410932,1.56883897348526,1.52317012680847,1.71536068722338,1.93779848848022,1.93543805430575,1.84114061014227,1.78885078750603,2.2632360290097,2.03014139388835,1.8995692313382,1.55149974084273,1.90568956473681,1.93845235088194
NaturalGas.Low,6.1752774216,5.646748457162,4.8731864404849,4.74711967228109,5.34282578591301,5.13538350693594,5.44098013450278,5.74449252982941,5.71198105609841,6.1363551067711,6.76398026908671,6.74019123966488,6.0154562324114,5.3658451661383,4.75743118006565,5.12438374691546,4.34848768671281,4.51518488676565,4.69704728675456,5.32185699129808,5.28243134737861,5.27077876280534,5.17199280942484,5.01916013667936,4.87268898120752,4.49441242833486,4.31112024994437,4.35105184927308,4.48987065254285,5.14101103259761,4.93131050117454,4.60370668610838,4.69810273940815,4.98697765312834,4.78407274178128,4.42525656242169,4.32882668889691,4.25790690176664,4.11331939834058,3.88032032528879,3.75257441599669,3.63225871972997,4.18832394790945,3.93128468142098,4.00544930109583,3.99434983191268,4.10152987114545,3.80446055449699,3.53672979854926,3.61064163010615,3.79161262206053,3.85755600587063,4.16894787966281,4.1256394324302,3.66261476318798,3.52921484626089,3.22312662755117,3.43108229911311,3.17632230198259,3.34208230381356,3.5438901619477,4.08328619245952,4.02439820990844,3.96188650801933,4.35291854775717,4.27627031652491,4.31745386548758,4.4354827628047,3.67892407384994,4.11765126256441,4.5623222469503,4.89795004217285,4.82940320380501,5.06736326403813,5.73578225054419,5.21125624358143,5.08716159623797,5.48976170305103,4.46038062988755,4.97169827810021,3.8368930777392,3.75408298679017,3.60924560238382,3.77548586635091,3.92200047317624,4.12394396206738,4.51795325455389,3.54927939749357,3.6290874751683,3.91758965874458,3.81454634528873,3.5049296587288,3.47933447038388,3.30433664919459,3.7341775912791,3.48787697327908,3.6072370011623,3.57707434223427,4.03848209075973,4.17736925540588
Coal.High,3.6917419368,3.28065760422103,3.05448386027906,3.10573647358422,3.84588044031185,3.61490082117847,3.97487168463561,4.77225816149874,4.7434480134059,5.53211308920173,5.6572100384512,6.12762804027896,5.27123948417121,4.96511624364664,4.4752069704571,4.94713696033578,4.29753909361825,4.74442412378444,5.19690640001831,4.61535609087229,5.00652781202964,4.74573877971275,4.64011793863245,4.72787055231417,5.09485334175661,4.75318155400861,4.65466554739057,5.21055518216216,5.21347978340835,5.66721686142329,5.12356191343373,5.46183693472532,5.56768608360441,5.50356326821574,4.8646101135221,4.25132898769074,5.31078277780781,6.23904003870268,5.78408577093925,5.85270178571862,6.0592647820639,6.63212168641922,6.27710405420614,6.28174554968724,5.75041296395709,6.09848665757609,6.20736795736572,6.10264079361973,6.92353786182869,6.10905575274595,6.22713912328154,6.14237817671472,6.40631276622654,6.30416827649609,5.11547503720014,4.96968618726394,4.18406103811482,4.8719227579849,4.88787738616314,4.94353741755125,5.04684647436866,5.58147517745508,5.95564689175536,6.22240990363907,7.35286991960462,7.04748622106214,8.70349891875281,7.98741961637562,6.88227193999588,7.6202928233791,7.91115533115702,8.41264674049007,8.28341092095927,8.26313403843098,8.88408747971352,8.09698837697852,7.62573068225005,8.85618856649722,8.05515406611549,9.23129573221299,7.70101083764304,7.74687541044776,7.39785742073661,7.2923220369431,6.78157158436056,6.89476226226136,6.89817690799524,5.98964161417871,5.84736325102928,6.62129934040147,7.52072226245929,7.55232344877957,7.22313893826706,7.05567075964291,8.97442898244693,8.09289282207971,7.61238986876066,6.25020112990989,7.71718572295756,7.89068454887794
NaturalGas.High,6.1752774216,5.96479156055455,5.62997113157745,5.9664412905144,7.27568484388354,7.55377076822523,8.62580506285939,9.80081990819549,10.3928517458696,11.8185529880096,13.6581367392208,14.1473216034513,13.0327421484392,11.930959756693,10.8053008774948,11.8429667569813,10.1939435380887,10.7088654158978,11.2470560760149,12.8431510575099,12.8465946668925,12.9160822311929,12.7695570716104,12.4845886999552,12.2096514271747,11.344028752664,10.960105587374,11.1409210208895,11.5780742713543,13.3506166494351,12.8955858753519,12.1224067843817,12.456140808479,13.312395325063,12.8573935429233,11.9731693910815,11.7906023489247,11.6744687623874,11.3524349236492,10.7795493343336,10.4925231460628,10.2217786226382,11.8623520916069,11.2054150502957,11.4892036557217,11.5295566100589,11.9130519174736,11.1189545384272,10.4003931592548,10.6829889822993,11.2869500390274,11.5529545325542,12.5608667403083,12.5049242158766,11.1676607995229,10.824677397571,9.94408944345669,10.6476717900017,9.91446317892133,10.4922426780656,11.1898323617519,12.9667473768828,12.8524523865986,12.7243907799815,14.0589103357602,13.8886111777851,14.1003687730277,14.5659714536641,12.1479227084033,13.6710030782304,15.2297764770066,16.4386422784885,16.2958300533654,17.1903226137489,19.561460860799,17.8667475967729,17.5331917999347,19.0199503350727,15.5341117335783,17.4046859578125,13.5013275563142,13.2777516218562,12.8306797112268,13.489858992662,14.0842078824334,14.8839007628191,16.3875519378126,12.9380877982783,13.2945679221241,14.4222178810994,14.1117819178369,13.0296802332449,12.9973813068823,12.4033510157179,14.0842821828849,13.2183102422065,13.7358209294868,13.6855825906927,15.5238407111348,16.1331799808347
Biomass,4.5,4.57395919460446,4.63875854507192,4.83748440796987,4.93925706184231,4.8344010281991,4.92666082302808,5.21625178340807,5.40907268327387,5.56022649582068,5.38729909079423,5.4673649743169,5.59629220001761,5.69226651128718,5.74356779067649,5.90971885394999,5.77296297441803,5.5718202640057,5.88076766711508,5.82302489910501,5.83310743069405,6.0120208895742,5.83478102908143,5.61863292919706,5.89584269898364,6.03979677125155,6.31655750146424,6.41051963482672,6.61338796654017,6.67425905645254,6.64399498673267,6.69111599631017,6.68835713623734,6.96479366330518,6.78237173501247,7.21441335749251,7.22645701977161,7.38328836101426,7.71684010037373,7.5091344438465,7.31267030308508,7.5703947580037,7.80223859833405,7.80505671486597,8.05270394791995,7.86874058549633,7.91242993581912,8.08819060882243,7.77390104563597,7.45873108596804,7.2225519085847,7.00566646510583,7.06959004010555,7.54719483010205,7.43104021355759,7.23232609830579,7.28001088886812,7.60739746137178,7.85583121311966,7.90936959787424,7.7033805576152,7.74509106123558,8.19385880565324,8.16059330615466,8.32774297102616,8.2504910279018,8.32007261138532,8.50491335816214,8.25775924594904,8.32588105494297,8.61695527268684,8.60311973064185,8.54104304883636,8.2871162243366,8.3246485360065,7.9317210573693,7.77314049901798,7.85249099890563,7.73580034856305,7.63978309147188,7.5075280033241,7.36664456654376,7.15262611147223,7.47081380668239,7.51779092600197,7.28109795179171,7.14476443815777,7.33273416927456,7.75196786724863,8.14013392851039,8.14553462545726,8.15739449055868,8.19072406219704,8.38227611391523,8.73204040759801,8.51516692398078,8.98353208552282,8.78899498588597,8.69820902892459,8.41976442812723
Lignite,1.427777777,1.4342930440528,1.42513641011546,1.42267566457879,1.42551255003784,1.42863887362557,1.42818888604242,1.42459652234789,1.41279218248339,1.41580523878303,1.41811281297754,1.42682612548691,1.43301714555399,1.43234121831924,1.43398931098423,1.43722015477433,1.43336268354486,1.42505838025981,1.41508583364864,1.40700402420485,1.40113765122463,1.4057458822388,1.41032584044763,1.41106602162876,1.41007052964752,1.40544646004795,1.40273413431924,1.40054434276151,1.39287777103777,1.38450245166975,1.38786676643018,1.38538114032316,1.38651275305392,1.39175399194876,1.38916243147544,1.38038395264394,1.37713342513153,1.38205403593877,1.38588968586711,1.38574064127871,1.3843482042225,1.37122884878281,1.37264567824014,1.38178354232604,1.37618310205094,1.37932499024798,1.36825253232872,1.36703911581111,1.37094154231302,1.36850993683087,1.35972686195817,1.36383121608592,1.36105528724234,1.36999113535989,1.37423535707923,1.37464563025856,1.38056570281915,1.37450875870054,1.36729472592693,1.35708652517297,1.3617048217341,1.36334998600513,1.36325103224786,1.35826826459398,1.36782465716946,1.37235280561354,1.37107110048136,1.37366367295856,1.36704875728679,1.37172092173038,1.36724298136687,1.36108462290008,1.36656684232596,1.37008027170583,1.35998207892838,1.36253720629444,1.36166690710609,1.35995097291801,1.34913181356335,1.34360758467454,1.34262296223203,1.34628237392131,1.34713546822932,1.35672913418038,1.3524521506598,1.35995319142685,1.36999111864859,1.37628114738235,1.37545776279859,1.37571073352711,1.36305181659382,1.36052834657939,1.35906067584893,1.35333814898392,1.34886520263626,1.35771713241975,1.3512060481484,1.35411502418972,1.36000129350441,1.36937839992742
Uranium,1.286,1.28664698890101,1.28123013867185,1.28070372621152,1.27395050829664,1.28193302974752,1.27706385899227,1.27706037288163,1.28049859123812,1.28747982466706,1.2756820408972,1.27299742342898,1.27138481611301,1.26217900357407,1.25426073265189,1.24644328165041,1.25248552634902,1.24480599209364,1.23845034880156,1.23131340100581,1.22785675818939,1.23046420301777,1.22545370744568,1.2318436683401,1.23216651156671,1.23169156364054,1.23440758491136,1.24236101088056,1.2387232582943,1.23874028982662,1.2463925085252,1.25331193193974,1.25623363478917,1.25370259129689,1.24915741514247,1.24705467337436,1.23636129540568,1.22998858370186,1.23903803455189,1.23893553187687,1.2398475393147,1.2404608925866,1.24808319300502,1.24035958087162,1.25029131331457,1.25961729542392,1.25586335184404,1.25500840041085,1.25619519352938,1.26089807077637,1.25127077319948,1.25336423799605,1.25517551401424,1.25160866712126,1.25295311192201,1.25332261419514,1.26241863102889,1.25451291032503,1.25501469244152,1.25911742920229,1.26065524860159,1.25765785490096,1.25439237305229,1.25930086280168,1.25521663957859,1.25993441359693,1.25836899736944,1.26052508115777,1.26214070647659,1.2559137164612,1.25981793652263,1.25197013535691,1.2476137242864,1.242257972829,1.2486094895406,1.2403206749341,1.23474622348968,1.22640759866982,1.21678704574409,1.22720042950149,1.22802173051251,1.22395150292662,1.21839655200526,1.21253837998528,1.20480629590416,1.20874360779488,1.20494626231925,1.20482866066803,1.20972650578081,1.21526088598003,1.21439109301117,1.21077969570892,1.21790578013072,1.21957498369708,1.22540383134187,1.22779958179314,1.22666263441132,1.2179938141935,1.2141612397234,1.21547150435163
