YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110
Coal.Medium,3.6917419368,4.16006223094227,4.04876291311513,3.80940696696091,3.97970155523628,3.59326175022244,3.89401045988483,3.54926047307976,3.69840705012944,4.09368176839546,3.66335461008071,3.72408836190541,3.58476073330666,3.42976436088834,3.9402243215886,3.52786424816978,3.1689905284028,3.11533299516675,3.07345875325565,3.32453554950624,3.56154164182122,3.88435966038995,3.82052695446979,3.59002604541833,3.65184901104657,3.44105008646897,3.20618860612082,3.03131124773197,3.127785073164,3.25761553495931,2.88374845115391,3.48011118826276,3.36223170361729,3.22134382927337,3.17043379698411,3.31171319750117,2.88850514753734,3.03544241901286,3.22619418630837,3.095996150934,3.51079392663347,3.39074408035709,3.13607374146785,2.67310251696466,2.5609744754317,2.91968769857523,3.33781172842638,2.80307273924533,2.92516956467781,2.87565535838571,2.55378280422369,2.6504561257533,2.91393127107193,2.96231597513209,2.89724881711857,3.05002652367162,3.12985068356491,2.79934668295021,3.70275264529346,4.1784277071135,3.4519705039047,3.34114526413899,3.34143374967494,3.11534313677402,3.30383604413729,3.63682928093195,3.86607457475953,4.09417618057615,3.7710799963031,3.94922312185484,5.33343723110698,5.05475705463461,3.94544644354254,4.78076150658418,4.32966261139039,4.09762614341219,3.92161688227203,3.53416365730728,3.89754380635675,4.24432104289522,3.90020199975049,3.18906279463992,3.13655468252624,3.38421534427796,3.67384270567213,3.56059168121244,3.41685597185178,4.27108925809307,3.29467862752124,3.14047581309997,3.00851837752751,2.98042793726729,2.56395678176204,2.69074047292915,2.71727461860766,2.89484023044072,2.99911798123973,3.15544032162081,3.08911494230632,3.00233145715439
NaturalGas.Medium,6.1752774216,7.77822217474215,7.02341926848007,7.02148156887588,7.39441751879334,7.12597253845083,7.81568029243925,7.75044318731975,7.80108953728138,8.45322737206711,8.49803475775862,8.26799731160629,9.30041192822633,8.94235521222653,9.68080528974863,7.90432625706886,7.88958561037487,7.81579297376665,8.0662753391749,8.5448902848624,8.53078696699967,9.9075721908116,9.36517660121001,9.1856886151793,9.34083923916507,7.96013907909025,7.62818580545237,6.72055772122182,7.52140125397384,7.8231770176578,7.15743839449603,8.19032927994084,7.75221658247564,8.02806937256302,7.97645079737923,8.55139319262738,7.04406676175014,7.93606653607926,7.17329050186947,7.54896912250826,8.09293949218223,7.3756151989814,7.15050287701693,6.73571808607429,6.94055803928259,8.17663956335223,9.10307069085872,8.03315278271598,8.69171889957621,8.85438392282039,8.2521550687781,7.94378053026905,9.1549536962757,9.64929288558005,9.26855423669636,10.1358316246879,10.3325510593035,10.2177405284502,10.0820235183345,11.2160239389962,10.5784463840064,10.3358961776294,10.4082825099992,9.77107839588727,10.3718834234323,10.8850181408391,10.5339788323845,10.2776871191611,10.1261909807022,11.7208357607936,13.2710540793765,12.887504797049,11.942012504482,13.2877985001671,13.1189141298341,14.6576735733054,13.5442161900916,12.5153454435763,13.6306067959232,14.0268657331635,13.0201021167077,11.9413619533382,11.2943503188209,12.9710147237328,12.8066433993823,12.644240088093,11.5946874456597,14.1195319672493,12.2427574317806,12.470704900491,11.6365225964453,11.7568751693624,12.0899992379178,12.1871893662922,12.3742068166837,12.1355719413577,12.843059595546,12.3460397991984,12.070389988363,11.3759689964546
Coal.Low,3.6917419368,4.12156166596306,3.90744454834877,3.54528682892156,3.57247565942066,3.11149396618571,3.25286964525531,2.85943172224872,2.87290277954891,3.06440705439027,2.66042599255049,2.63825990685067,2.4884920656987,2.34162812131115,2.6537582147768,2.34969190000165,2.09149212642237,2.04077212695245,2.00106151401664,2.15371718253286,2.2978130161198,2.49768639075939,2.44989729499544,2.29691412184851,2.3321673003809,2.1942326724554,2.04194628296253,1.92861961854828,1.98835244484433,2.0694831255484,1.83095807419109,2.20859864395909,2.13299456453482,2.04299313696722,2.01020435873111,2.09935347222583,1.83076835065096,1.92363561933098,2.04429069117681,1.9616102212462,2.22425728340733,2.14806781276335,1.98663176416916,1.6932801653121,1.62219776564986,1.84936633834016,2.11416344590591,1.7754279264571,1.85273428869934,1.82135052946738,1.61747003758004,1.67868531454114,1.84554660372177,1.87618072580207,1.8349621059996,1.93171609245015,1.98226617844968,1.77293963910902,2.34509841368775,2.64635763207657,2.18626157052119,2.11606943243314,2.11625018931188,1.97305738170657,2.09243533669122,2.303330476431,2.44851847983911,2.59298222089175,2.38835366059478,2.50117721287,3.37784642027993,3.2013483387595,2.4987841561571,3.02781701825355,2.74212069004103,2.59516402703985,2.48369132121814,2.2383041138185,2.4684448298222,2.6880703675264,2.47012821432944,2.01973995816198,1.98648478383865,2.14333651861018,2.3267671659426,2.25504149254602,2.16400885638175,2.70502327274602,2.08662984540493,1.98896805240852,1.90539500180835,1.8876043840992,1.62383931190415,1.70413564728419,1.72094060371929,1.83339882302678,1.89944139695705,1.99844554464523,1.95643946957227,1.90147659439919
NaturalGas.Low,6.1752774216,7.5524205601699,6.47790560159751,6.05372216544433,5.98119031190255,5.42239936673437,5.65189232977884,5.37051712413241,5.21996497525564,5.49678565561908,5.39797843217561,5.15209095651895,5.70513341449738,5.41541996974576,5.8012343891324,4.69603281997829,4.65431986364428,4.58422894829203,4.70882204688679,4.9689432897625,4.93584582336225,5.69837149488498,5.35041981481191,5.20973589079234,5.2567811460192,4.44351643048512,4.22257828962286,3.68824385734108,4.09168694765144,4.21819868822486,3.82479728106754,4.33749099794311,4.06854749663976,4.17540958207626,4.11128006899856,4.36811413291491,3.56602942830236,3.98188911466291,3.56734752051679,3.72117954364965,3.95448291237525,3.57271013702475,3.43383037939392,3.20697910013456,3.2764556320172,3.82745773667342,4.22549147684551,3.69791780465189,3.96813923308162,4.00938302369885,3.70640037658309,3.53920322244445,4.04627159703438,4.23099001044093,4.03211448092735,4.3750295458374,4.42543509706919,4.34266003979104,4.25232657191887,4.69484033330573,4.39472289660319,4.26196447813313,4.26007136021992,3.96990500591532,4.18329438505049,4.35849130710544,4.18763108397556,4.05660494691926,3.96850451800099,4.56115228331511,5.12835548286058,4.94560517028799,4.55121047756843,5.02946561189328,4.93181120288064,5.47310024427517,5.02344704272504,4.61094469338083,4.98862260291335,5.09992163529172,4.7029831321134,4.28536266539272,4.02705854488149,4.5952766003292,4.50818629199988,4.4228854589713,4.03028533129546,4.87728335766288,4.20276209175129,4.25462379796638,3.94570398914564,3.96223864992589,4.04984643184671,4.05784379090258,4.09547568967024,3.9926201402958,4.20041658441325,4.01414301491006,3.90160028274922,3.65578798325431
Coal.High,3.6917419368,4.19701765048454,4.14925652747527,3.98629077263612,4.26060831271995,3.94093387608863,4.37966937830827,4.09517009506362,4.37926521364594,4.97385693275077,4.56288272768032,4.75107585377671,4.68069139933291,4.5797758880379,5.37727930088603,4.90901199133641,4.4874710468691,4.48216953615317,4.48682441323265,4.91919287239978,5.336495342098,5.88929140401948,5.8575625839949,5.56301762459057,5.7167668700658,5.43987824083223,5.11691392018897,4.88259891968152,5.08342230260673,5.34107782954131,4.76890409108411,5.80387637300026,5.65400120468804,5.46153046953277,5.41871225551418,5.7053954340287,5.01557805463759,5.31186370390486,5.68928049176305,5.5014375446551,6.28577605004634,6.11641285614411,5.69912294900059,4.89362036357613,4.72266054477863,5.42324839273103,6.24456387261577,5.28163115861437,5.55079295265942,5.49526325990946,4.91429489725002,5.13572573911748,5.68516712822577,5.81911865118174,5.72997942452799,6.0728450613367,6.27355522905418,5.64844401770147,7.52072462458372,8.54263427349547,7.10348217075525,6.92000643831024,6.96518722703957,6.53546888814177,6.97497466302276,7.72650234102487,8.26511594452364,8.80738514106268,8.16265044944648,8.60093337211307,11.6867359184176,11.1435183376929,8.75060883018194,10.6670304103916,9.71827756468225,9.25211460460972,8.90701296753753,8.07415025849097,8.95631998455178,9.80981002243427,9.06648114141594,7.45589372109612,7.37497114066323,8.00243737875133,8.73630627464646,8.51449286562607,8.21635282268775,10.3274588632686,8.01045297683674,7.67742490053761,7.39496221824256,7.36567043328345,6.37062530623193,6.72153325530939,6.82406034241423,7.30860432655106,7.61187758148423,8.05071781347541,7.92270001462647,7.74017064523272
NaturalGas.High,6.1752774216,7.97779726878449,7.48389620948894,7.60865122067867,8.14498870905183,7.9759499509161,8.9601726651769,9.16277127599727,9.49763690979739,10.5867492027932,10.8998436732539,10.8139791736429,12.3604145456118,12.0411893605062,13.1760356929809,10.8530046388842,10.9108907087789,10.8726202966382,11.2752506798594,11.991470152424,12.0037169366101,13.9639013747272,13.2100901335,12.9586241643543,13.1720833546681,11.2155657617371,10.7350064999502,9.44379312034233,10.5512739767256,10.9541787170967,10.0020069273819,11.4214118938815,10.786992817129,11.1459699374804,11.0492353827817,11.8185623127683,9.7129402434891,10.9176741429304,9.8455958934398,10.337455444403,11.057076792916,10.0541990319008,9.72544279999124,9.14091315860714,9.398163151106,11.0478281834551,12.2731031887973,10.807571630139,11.6690305693247,11.8627654184371,11.033288483039,10.5995230783802,12.1912481979876,12.8242446547321,12.2943005855868,13.4189289973962,13.6534885273507,13.4765694227745,13.2730658962799,14.7391355549819,13.8763365234535,13.5341521785209,13.6051060220466,12.7501437894356,13.5110639039678,14.1556512113425,13.6763806653394,13.3217498557598,13.1041264198137,15.1434696455194,17.119287825582,16.5985838044484,15.3571257875335,17.0617601182797,16.8195771045608,18.7644775205098,17.3135959671592,15.9751814030707,17.3738134344521,17.8535642162146,16.5489406329501,15.1568255898656,14.3159829116662,16.4189817059584,16.1892466213402,15.9628231765892,14.6186794040502,17.7790230724259,15.3961309755215,15.6629756461133,14.5969950728041,14.7297400071255,15.1285824220346,15.2317594267473,15.4469984023183,15.1311792526029,15.9945603835169,15.357770207004,14.9976699033778,14.1188106436341
Biomass,4.5,4.34741719033138,4.33484650966531,4.37832778400087,4.48514209295126,4.67934465344396,4.61535943558084,4.76517686319291,4.76547270977898,4.78237845350535,4.69061740222864,4.68713080422784,4.81865606436044,4.76335647839876,4.75961676439981,4.93511524675089,5.08156980516425,5.1980902342049,5.23694233056978,5.3832663586116,5.24495027662538,5.41353434129414,5.59483726085775,5.55334813455084,5.5567903908877,5.81066502013829,5.98416982006681,6.0929049176483,6.25154832435117,6.27095961989989,6.40215622558566,6.56200144382766,6.88856162447837,7.22323999573774,7.62938144186973,7.57974714792976,7.96544507521814,7.99431437186875,8.00167267215513,8.22987930726025,8.60543438310823,8.81871440235253,8.80711486348177,9.07703980528122,8.70983567359534,9.08993812181387,9.33330108175747,9.36090546264892,9.50729726572028,9.83362109456196,9.72749856826942,9.81921950172024,9.70840127939808,10.119944574017,10.1544114054188,9.940069865772,10.2275257384726,10.4646854365878,10.3995685145605,10.384708186483,10.7494796047424,10.4610076918627,10.323273406924,10.3799311491646,10.2575768705568,10.3321462398589,10.2881951217766,10.1368709081407,10.2802247578079,10.2508029340703,10.5325725202759,10.6496583639397,10.6868967209716,10.7744374240503,11.1094195242804,11.5129928509359,12.0669668420576,11.8943567023502,11.803758792737,12.0425085706092,11.5756099901212,12.0534415617281,12.5737845467794,12.9217588541963,12.7571318301317,12.7594843127538,13.0324187733969,13.4159909913675,14.0315281269368,14.3644294468125,14.4226336383845,14.6078589759217,14.8003079618886,14.8242574586646,15.3724658219599,15.3752373415448,15.6518290713302,16.4160486512692,16.6309240735414,17.3726938905644
Lignite,1.427777777,1.41703484720327,1.42778444158923,1.42142419256956,1.42503132651983,1.41539586904218,1.42114063696331,1.41988000585189,1.42082766146035,1.42433349421763,1.42128143270691,1.41832731940355,1.42707777161375,1.4189249522129,1.41672247223999,1.42060769571496,1.41462990414337,1.41277922837991,1.42110781092317,1.42308492361802,1.42211292109981,1.4228454120676,1.41503201729298,1.41524975334202,1.42616536600926,1.41925796836345,1.42513283221591,1.42361820771717,1.41916770078892,1.42225951539047,1.43282175284705,1.43754568292355,1.42742835750402,1.43495031529723,1.44509927591054,1.44159593453521,1.43377921307092,1.43127725793984,1.43221083276659,1.42148361507517,1.4155949158195,1.42639159317813,1.43209622866093,1.42123430059659,1.41890474231703,1.42562989868598,1.42171503569655,1.42304820781791,1.41663918172078,1.40450613410767,1.40367736531138,1.40040957198419,1.39798903719778,1.40732508898174,1.40252701573772,1.39496674491064,1.39573909924245,1.3963617498844,1.38994978945522,1.39140843839522,1.39691021340101,1.39931360133596,1.39337741747705,1.39327167646415,1.39616923560935,1.39918211425144,1.39650809808081,1.39663166916656,1.38964799071063,1.37817536378649,1.36806703204662,1.37013331586704,1.37109817868564,1.37482323016316,1.38362818512634,1.38282154620775,1.38579322514376,1.38433363769239,1.39030874613597,1.3917900259085,1.4002916038346,1.40549720988638,1.40993382306773,1.40985885368737,1.40636485706453,1.40722822652691,1.41209802977909,1.40998564704496,1.41348222929892,1.42025914817913,1.42275305229901,1.42312291956762,1.42531689116068,1.43323167417476,1.43873627628792,1.43241263525222,1.43152755810593,1.43511672982144,1.43590225317561,1.43218297832306
Uranium,1.286,1.28168285204689,1.28517431625775,1.28723880214883,1.29910117758396,1.30361390468254,1.31222448578721,1.30451598281905,1.31271540105529,1.31468586047195,1.31602784079318,1.31363967195271,1.31506180223603,1.31990519830891,1.32535915236765,1.32111003714799,1.3250441324057,1.32826575792521,1.32178786281819,1.32615004828004,1.32839909329203,1.32767570438349,1.32938154335639,1.32670227683642,1.32495870130074,1.32087409649538,1.32143956593463,1.31582576816745,1.31146062842923,1.31520402677745,1.3146409407269,1.30963567024137,1.31459308531865,1.31404201004808,1.30720024743615,1.30824990041408,1.29928975909095,1.29672741182393,1.2937833676482,1.29800724143427,1.30257888196312,1.29973881246077,1.29773742554572,1.30662923988927,1.30640485716675,1.30931221809878,1.3034750770949,1.30887378594079,1.31385677615502,1.3143845045597,1.31476650438247,1.3098592255673,1.31109950737776,1.31826370100245,1.32388139853464,1.31336282200311,1.30956595419987,1.31500263341189,1.32022829100274,1.32251957131701,1.32180125459927,1.31987973712119,1.32056350405903,1.3122139894984,1.30949517030574,1.31490804299565,1.32456968672593,1.32029814561673,1.32377693452197,1.32907670543086,1.32342317968946,1.3257219527366,1.33036419421307,1.34028449007183,1.34545109566379,1.35110556740167,1.35911244950533,1.36360818912904,1.37245007217936,1.38388980488075,1.37747675583085,1.38504619720056,1.37848183160476,1.37080423276471,1.36070727226566,1.36851055684487,1.36062520764767,1.35533731145393,1.36191903362392,1.35590955558575,1.34767605762042,1.34660849064584,1.3461893133765,1.33661590777725,1.3365250761977,1.34259955560094,1.34200247588448,1.35314039362728,1.35923584116172,1.36043210015752
