YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110
Coal.Medium,3.6917419368,3.02334738965694,3.31610163721321,3.1991045942429,3.14151198475621,2.96410769444071,2.71941861493363,3.16149145170374,2.7587807978128,2.55015697353763,2.35852372820477,2.7109097325187,3.03734408397181,3.05252020735647,2.93301443033842,3.29635394439709,3.18791275042136,3.12436238593013,3.05349115574487,3.16800765765038,3.54673694123437,3.21321698572826,3.1687545138142,3.42047238607574,3.18899952034128,2.78557792117661,3.05938859589024,3.81214463768505,3.3594506269309,3.44953020710889,3.67821932199387,3.35308509296106,4.01870712998346,4.15504638564578,4.36592357444866,4.22934713035518,3.57282284576926,4.08415827284434,3.77522620894679,3.51099256614758,3.56702934613158,3.40963133506892,3.6864619742061,3.21352331203398,2.87110544734946,2.86058660107715,2.80341048825832,2.92900399268523,2.92681777291468,2.61263662858508,2.89457453696608,2.95412722223328,2.77850326251754,3.34243896864723,3.04287807953178,2.64859049902979,2.63806256897369,2.67018373048053,2.64086617497625,3.24518218754704,3.36402227695617,3.13394209998553,3.07003332275541,3.42649804256542,3.86322677172742,4.33864078816096,4.5477525916983,5.11733699900692,4.54247086265939,5.19662601614377,3.97123985095744,3.93367626642693,4.05583002697141,3.81666686393567,3.51988185389367,3.62429678831316,4.02084490688732,4.66176065920441,3.95516636696935,3.71314255381956,3.61999917199519,3.66928417509943,3.42648099262306,3.06792459689406,3.21758831607562,3.03477331048049,2.96031722285631,3.03253384965558,2.88790069156578,3.42220414067483,3.51397312230322,3.26574975126901,3.4913755806538,3.23964618889454,3.43391535433405,2.98241179316301,3.39080131943469,3.65111372559574,3.58847859284009,3.73715089305534
NaturalGas.Medium,6.1752774216,5.70930468955703,6.57259877140891,6.80987899010204,7.38133681433124,7.29794203490153,6.79269853360092,7.07912351747499,6.82861299517703,6.36794485719293,5.76587832649808,6.4418641612898,8.04917763160822,8.01558373818454,7.68998006994919,8.65577911031114,8.63043678729948,8.08697914307898,8.29461387100723,8.4377030862777,7.97235755794448,7.51513783890093,7.4431402052853,6.8365030894877,6.93165836585638,6.56099421389085,7.63962044813101,8.73475859507295,8.17085974447057,7.77197161884163,8.24846388901969,8.54816141241481,8.40104176690505,8.59864786091459,9.20311918925059,9.30603879038536,9.27644478713571,11.0087117937001,10.7668613750704,10.3570112539861,10.4362003423785,10.1671744292154,10.7302850644032,11.1576618949167,10.0549977325948,10.3971713928318,10.6751851700424,11.5330258054198,11.8314254644584,9.89868167679822,9.68902115910497,9.84628639331973,9.0145089133709,11.1568589286448,9.93269327849273,9.71665601412651,10.1961034905904,10.0458831695422,9.25588206620965,10.8520167588928,10.4351569013344,9.78957976387499,9.12773539990297,9.1043022323664,9.12187435416391,10.402137826353,10.6044456354114,11.2795683778531,10.3424667655757,11.501198487357,10.1105744764873,10.1196077899569,9.57645551790701,10.0219981275612,9.06308240006282,10.2565088123322,12.206054282956,14.0332932538716,12.4613040274271,11.8278730019627,11.4726588706402,11.6207946997045,13.0015396240187,13.2620393615706,15.1129946561894,14.2021658374549,15.1621748208411,16.164678230483,16.019550865101,18.3378849835878,17.2636323932402,16.619043188066,15.3718274771901,14.5115071215852,15.2605935032058,15.1043717347904,16.9609110611676,17.029749475652,16.6116013104653,15.7813727136609
Coal.Low,3.6917419368,2.9953668989411,3.20035614387943,2.97729895510746,2.82005445472494,2.56669395314883,2.27167193216053,2.54702888536541,2.14300614150223,1.90897081444957,1.7128229446575,1.92049268528528,2.10848288521302,2.08406945967713,1.97539797313656,2.19549722376834,2.10398054442536,2.04668704167324,1.98806104968184,2.0523145038081,2.28826141259263,2.06613419906763,2.03195088123003,2.18843296053434,2.03657938205361,1.77626187725392,1.94845280143217,2.42541142632051,2.13562367974176,2.1914018023525,2.33538586333892,2.12798350074845,2.54946155420815,2.63515219099402,2.76820118672473,2.681057825315,2.26449691256177,2.58823302969576,2.39218700126284,2.22455021541186,2.25988513397847,2.16003306373967,2.33529025753449,2.03561040046229,1.81864399130738,1.81193097142566,1.7756747415287,1.85519105962186,1.85377822541749,1.65476265885026,1.83331471154924,1.8710175720565,1.75977289185779,2.11693135465269,1.92719587497174,1.67746898250819,1.67079606531081,1.69113550969104,1.67256408163544,2.0552976505669,2.13056068068,1.98484009419556,1.9443625363235,2.17012282739666,2.44671711998493,2.74781211371488,2.88024869856581,3.24098506549105,2.87690182218709,3.29119985737386,2.51512068734807,2.49133001737387,2.56869379840388,2.41722346277124,2.22925934983241,2.29538867606748,2.54653575272615,2.95244902978958,2.50493912440673,2.35165727767734,2.29266640321875,2.32388019412974,2.17010479424381,1.94301903275259,2.03780603775077,1.92202317713511,1.87486763876928,1.92060482537676,1.82900381337659,2.16739599656509,2.22551634510141,2.06830820191491,2.21120455727478,2.05177593700577,2.17481307282687,1.88886081306594,2.1475075123015,2.31237203502614,2.27270311589828,2.36686223832792
NaturalGas.Low,6.1752774216,5.54356370298903,6.06210063372404,5.87128442651091,5.97060960252243,5.55325691405445,4.91212527944603,4.90533936648279,4.56924901246829,4.14081230826184,3.66250406549226,4.01416072570745,4.93759121850752,4.8541744556942,4.60822994557826,5.14247786117787,5.09137175952968,4.74328887885962,4.84211845292738,4.90661280997864,4.61274298689591,4.32235530729112,4.25234104326834,3.87737675474443,3.90095687071659,3.66248444908751,4.22890793013711,4.79363783037014,4.44499622326054,4.19058911916757,4.40782030062136,4.5269942035324,4.40906637298727,4.47216821444831,4.74353838022995,4.75359261889433,4.69616149588125,5.52357637861391,5.35446546045994,5.10537237419203,5.09947911558305,4.92492709668112,5.15292133538392,5.31233463843204,4.7467010238107,4.86688128768373,4.95524043277607,5.30902157856785,5.40154877432674,4.4822549618237,4.35175919181384,4.38682921809874,3.98419834632525,4.89202257976206,4.3210359868483,4.19409661906764,4.36699455745541,4.26961863861278,3.90388230945055,4.54247300598395,4.33519453605933,4.03669314130587,3.73594818582563,3.69899959280343,3.67912790850498,4.16514026020512,4.21564414337498,4.45204765918653,4.05326407181944,4.47568064360596,3.90704609756212,3.88341928056995,3.64967501706338,3.79335184412936,3.40709687333136,3.82972786270932,4.52713294224536,5.17019201358183,4.56067318672791,4.30040656050309,4.14403210247289,4.17032160509849,4.63576564933266,4.6983786888596,5.32006656352958,4.96783929526379,5.27033532015113,5.58373438286633,5.49928081789466,6.25632652509252,5.85374046555454,5.6008602877863,5.14917655777976,4.83174810041359,5.0507794663698,4.96935942419968,5.54719002727307,5.53698603075904,5.36948917411233,5.0715110724932
Coal.High,3.6917419368,3.05020493769451,3.39840999812751,3.3476499715918,3.3632552318278,3.25090495416127,3.05858306168458,3.64775855337047,3.26665848733799,3.09846164407754,2.93765368840791,3.4584941387771,3.96591889622368,4.07604050086365,4.0027258598059,4.5868661327117,4.51426599077621,4.49516052628889,4.45767448438131,4.68758431280309,5.31431247196247,4.87173506775609,4.85827690765734,5.30028137050672,4.99220169053978,4.40365712232361,4.88262857141107,6.14030423420133,5.45993597449183,5.65573472799406,6.08273414608761,5.59203148834184,6.75794441226923,7.04454837490762,7.46197053602182,7.28628850609951,6.20382202663757,7.14706098677363,6.65747924092892,6.23886638766723,6.38646075568058,6.15048273720825,6.69933227653708,5.88296296860807,5.29456913615298,5.31346955159966,5.24477630238998,5.5189144879762,5.5539205876438,4.99264490603524,5.57008718720948,5.72414199368764,5.42094302997129,6.56582522126949,6.0179949626849,5.27355405164604,5.28780216611051,5.38782259820042,5.36390873898086,6.63464980664395,6.92250186939643,6.49085801265813,6.39945558948222,7.18821984266364,8.15594614573138,9.21751218358025,9.72244630323311,11.008407029646,9.83235621228759,11.3176269725803,8.70186136927743,8.67202778208389,8.99542866836292,8.51590305181833,7.90065922481707,8.18337448878854,9.13238564633919,10.6502583584984,9.08873314443312,8.58210834455143,8.41511650600028,8.5786309658196,8.05667395993654,7.25452489626178,7.65134472185244,7.25709601503078,7.11853556908478,7.33264202438378,7.0214413321904,8.36615750223052,8.63737402086536,8.07079952668813,8.67496901113427,8.092712698667,8.6238046858604,7.52969628715903,8.60598506231586,9.31536752835171,9.20342555423168,9.63457434731353
NaturalGas.High,6.1752774216,5.855795107899,7.00351853584894,7.37935342882474,8.13058024619733,8.16843176155652,7.78739014982953,8.36912006932443,8.31367035537412,7.97515932945179,7.39549486314506,8.42552098823683,10.697501685489,10.7932596431095,10.4664280343762,11.8847840767392,11.9354497442072,11.2498698295428,11.5944282529056,11.8410490177224,11.2179478649749,10.5919635586623,10.4989534287471,9.64453269063802,9.77475143757041,9.2442181395503,10.7510982636553,12.2741677922832,11.4623561326099,10.882479829465,11.526636823263,11.9204087026985,11.6898149363966,11.9381467838682,12.7484557682266,12.8615299111765,12.7911271907208,15.1447228360098,14.7778995026065,14.1827500732561,14.2585853660966,13.8595618867835,14.5943264993118,15.1418478521829,13.6154050783925,14.0480893467252,14.3926872152072,15.5161996635367,15.8842303828054,13.2618756660187,12.9544058098394,13.1380693946235,12.0042240727644,14.8278521727835,13.1752497392467,12.8639782085668,13.4731859763818,13.2499001682862,12.1854439606872,14.2607885757216,13.6883757388874,12.818788038411,11.9312487663132,11.8800768822007,11.8827239269422,13.5276793310713,13.7678684913356,14.620369998475,13.3840051256299,14.8596954803324,13.0423577139925,13.0336446515397,12.315079383146,12.8684166873954,11.6196517275911,13.1301893227056,15.6030211894369,17.9127620906502,15.8833993646753,15.0546596936839,14.5820938154302,14.749938840085,16.4799048930362,16.7873667788625,19.1047716443677,17.9296391407006,19.1165974773223,20.3542290130234,20.145715102374,23.0320457577226,21.6557098475284,20.82136467395,19.235233550438,18.1367318380121,19.0501392901097,18.8328129338661,21.1228729501019,21.1840382328017,20.6402041078265,19.5863941885068
Biomass,4.5,4.64773404605897,4.55283370938585,4.69092522602083,4.75325867536946,4.76622433635513,4.76850016871267,4.85079665058104,4.9729233409709,5.13924692640465,5.22518197657132,5.46572593481649,5.43642900888814,5.56293364291332,5.6159354301733,5.59549230958432,5.48125660263658,5.26943375689777,5.38335474129352,5.49437773107343,5.54011945420186,5.72093542307077,6.00206247460369,5.88628767666362,5.89857980035717,5.76629523615831,5.96722409558943,5.85090387034907,5.93575546528009,5.80554915970559,5.95577235095131,6.15338601268285,6.53762680055088,6.50285477711067,6.71757536199579,6.90336893233648,6.93858683995192,6.67168752582401,6.87631086738579,7.05356327157143,7.10594198688896,7.10160971399254,7.03977187971757,7.0081851942818,7.13255350511841,7.11542358564244,7.41597787544732,7.42764638930114,7.35944179895879,7.30040299546793,7.31038094886633,7.37953179321827,7.0643440950411,7.05195342736925,7.20483845855484,7.0461762907208,7.18262169816447,7.33185682540141,7.41829261252819,7.27309997729759,7.62688684599044,7.32208516780582,7.37946416527597,7.37581793106237,7.56271134461715,7.7908543507267,7.72565160260586,8.18409774441496,7.92889125473682,7.96791145041875,8.14303516679537,8.20183933921416,8.01233388030386,8.05874812105097,7.95988930605055,8.24104657076184,8.6638108411163,8.86999775705918,8.95705334512839,8.84273670740668,9.11026366449828,8.85765719739,8.79540624428104,9.16841395925756,8.87477333098294,8.9729073526926,8.75436534661813,8.92246912762404,9.25052403729234,9.58064446642327,9.62935566368268,9.79691930624708,10.3058331521628,10.0223540784961,10.072166105935,10.3064020816895,10.6359284611517,10.7658448547575,10.6681062193465,10.6508975316013
Lignite,1.427777777,1.42984267592246,1.42220702949417,1.42239593418407,1.42376531126664,1.42832829694527,1.43028738648314,1.43838065010711,1.43886924664183,1.44088941667081,1.43603060904831,1.42712625943259,1.4283805568493,1.43422585122215,1.44493713106634,1.44685483926988,1.43959915673696,1.44488992213839,1.44153278067499,1.43590935190991,1.42556621486809,1.42177338183968,1.42211426311228,1.42248145068846,1.41194016492942,1.41624401652996,1.41600301418112,1.41448404001082,1.40851015921968,1.41637039168787,1.40820610798484,1.41323107207237,1.41152011481517,1.40930709601677,1.42036054400665,1.41993610592287,1.42049427607403,1.41196670160003,1.41088312324718,1.40447646102442,1.39616284104954,1.39687891770432,1.39987785669999,1.40049802211853,1.40565784229847,1.40455038417582,1.4003573504626,1.39337726662952,1.39562975050382,1.38856762107175,1.38848028637287,1.38987351363807,1.39682754543624,1.40009051974252,1.41014505461936,1.40827421761008,1.40775442832402,1.39671260750834,1.39916575983847,1.4022647315324,1.40587298280744,1.40930959794111,1.40655730227513,1.39861112178284,1.41226518422433,1.41080222595535,1.39901975059319,1.39429425620987,1.386145254055,1.38710295270163,1.3911588285184,1.39823119305936,1.39078393190357,1.39000667616854,1.3940404487578,1.40345918355976,1.40913752376228,1.40576853991611,1.41823743481032,1.40967108281071,1.41758226172736,1.41427729708575,1.4082536883959,1.40584849710766,1.41129331473757,1.41627809828847,1.41335180887884,1.4078892733186,1.40510028280542,1.40523350891753,1.39587458054478,1.38913902062881,1.3784633622587,1.37397764720658,1.36522554662363,1.35927079489871,1.36358357349296,1.35783870978609,1.36301882586472,1.35612821134464
Uranium,1.286,1.29011431104825,1.29249078294564,1.29646166304528,1.29433016260763,1.29334425102402,1.299287113252,1.30355982902472,1.29328545397964,1.29711229032026,1.28709418370603,1.29147051339725,1.28751666298812,1.28615158345327,1.28932322417788,1.29348573051508,1.28864313429047,1.29715637842175,1.29893699200927,1.30571201854298,1.31066809346048,1.31934296301333,1.30890817961235,1.31394791896942,1.3194103328208,1.32816802142513,1.33230334166244,1.32394326990077,1.31186017489666,1.31222788006656,1.30584695290421,1.30335525745709,1.30465947466959,1.30627792624388,1.29759597725819,1.29804621901107,1.28910326774031,1.29144527270936,1.2897197056126,1.29551973319358,1.29618161350404,1.28458969519435,1.27825262462338,1.28454896101489,1.28560630985886,1.28641563601712,1.29656735432702,1.28935496543155,1.28461658712891,1.28889936919527,1.28499808233437,1.28734647516067,1.28814474640797,1.29675215647418,1.29539522179932,1.29077863386743,1.29268147915231,1.29094427242577,1.2990263923507,1.29807921987827,1.30876403682539,1.30792723537929,1.31707617427346,1.31534977380705,1.31590535750107,1.31080301934004,1.30664717202498,1.31526259835163,1.32631689997773,1.32819031241383,1.33057335418491,1.34038050714034,1.33734831009849,1.33299434901391,1.33131778578705,1.33175669993829,1.33316891162187,1.32667016424336,1.33368627232713,1.34140924090446,1.34298337779274,1.33687942887873,1.33647767597629,1.34091577005401,1.33981508905136,1.33398691497145,1.33084433647694,1.32404479108964,1.33149006666801,1.32591487721328,1.32247589148325,1.32118967208509,1.31722343502717,1.3111637781836,1.3176694539912,1.3137303542142,1.31515010969676,1.31487704978908,1.31840736995132,1.32169029573436
