YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110
Coal.Medium,3.6917419368,3.57965563678338,3.30535663454702,3.12784603581418,3.25565423543804,2.80363405683088,2.74688717261959,2.93345149924062,2.99110627420513,3.32642896035688,3.60791233230628,3.1614552319395,3.08941449284975,3.07961428062294,3.20936415893503,2.95747333706761,3.18893605737338,3.13090562844619,3.08426277722873,3.32653480795074,3.59004785416379,3.63419017770802,3.54862612566397,3.66663116992081,3.60621386226179,3.69883823684358,3.87166720897371,4.04538037217891,3.31026192563148,3.64246038896353,3.67867514274183,3.73635752608389,4.09394426737638,4.39692296565825,4.1636714943032,4.79130037665611,5.03143202510556,4.95201227502189,4.05378853139556,3.94454822647872,3.51373281216479,3.1356427242961,3.18868015584017,2.53432484146443,2.55700765177836,2.83625268711312,3.20661830746872,3.39395558947337,2.78561539409324,3.29462465100549,3.39719236081042,2.89951126573117,3.02836381548098,3.57281545591446,3.69271741107149,4.09608209916369,4.21099031250616,4.04689371863144,3.75363421430027,3.4761933737181,3.63845148905185,2.98459699782596,3.16174313803187,3.53276651701792,2.90263540373551,3.00413946589062,3.05920974889009,3.03164806682148,3.09732484561703,3.12698365601993,3.33886790668641,3.17143926085091,3.27668596408518,3.27777098105463,2.92863788616756,3.04883368746063,3.17751392211929,2.76573226666627,2.82081161139354,2.68050804458713,2.4550523154265,2.4030664472182,2.35461952961244,2.19067258526226,2.30347560635004,2.32880923321795,2.32287103784125,2.57874096803973,2.82295685297406,2.65917829755638,2.71914270837941,2.6119721019191,2.68024749472521,2.91173900442893,3.08652481388555,3.12647563736614,3.03844413344216,3.0570171916803,3.27168076983804,2.90066011452327
NaturalGas.Medium,6.1752774216,7.16468972984181,7.37530803146996,6.67380107777943,6.98203252206792,6.45474285895381,6.57678845134232,6.69123052739924,6.62742254655569,6.99203902690553,7.67069721481851,7.1962978107832,6.69488707990156,6.50448382384246,6.87959960379638,7.08810908782904,7.1517429421561,6.58680313693065,6.34491274863106,6.4797529769896,6.7376380724548,6.76464597401836,6.64846937061631,6.76560360309327,6.93854583569259,7.37569494537242,8.31708652013608,8.24655348908084,8.07548319387125,8.95655882282074,8.97651300159705,9.28453726154882,9.77923650588633,11.1883144593742,11.2697047779434,12.106977016917,13.3620630010639,12.667980687246,10.6096550317994,11.6570905970152,10.2174732909756,8.58700732900787,8.46991156109572,7.89225430147359,8.27688456623199,8.69818130577227,9.64913594091447,10.9650852235167,9.98213272926919,9.78973656770958,9.53663013245605,9.0212134512044,10.2634528611277,10.8133428368608,10.58338388873,10.5683148241144,11.0538452134323,11.9160122947337,11.2504047473941,11.6940690467522,10.7353570537207,10.4184043179618,11.2403162418143,12.8511188447581,11.0587267431058,12.1764628322278,11.5028438344001,11.7180684061088,12.5831244369876,11.8184907813239,12.2052823227971,12.0923166916296,12.8035821726181,11.7759365378274,11.6513413773064,12.2408759828812,12.3200771220281,10.9811993655897,10.7843699218952,10.074798507086,9.17683171638721,8.68547580008222,8.26284013840642,8.67152306572321,8.6566468753269,8.51179952340464,8.44275531469171,9.93770893696425,10.3662715061179,9.93724610105001,9.67516898873578,10.2589587533418,10.7292420161926,10.5671230374802,11.1701598686229,10.1956079651435,10.6352190453504,11.0448905766846,12.1693415336969,10.0971122060464
Coal.Low,3.6917419368,3.54652662168787,3.18998618569937,2.91098101353904,2.92251701545033,2.4277358727574,2.29461784830946,2.36331042374253,2.32347532670568,2.49006467741168,2.62016232916627,2.2396731159896,2.14462945369847,2.10256759459425,2.16152071706169,1.96978983762875,2.10465591357332,2.0509733465297,2.00809577681459,2.15501235209869,2.31620447474881,2.33682463569338,2.27554199978699,2.34592641035273,2.3030234881855,2.35861481392672,2.4657739881987,2.57380364887038,2.10435411607302,2.31396560752607,2.33567527439297,2.37122141191546,2.59719187717715,2.78855158551629,2.63996384158364,3.03728991079288,3.18898047243167,3.13821377072744,2.56869911733798,2.49924926971403,2.22611920913831,1.98645873848335,2.01995673749781,1.60537127150002,1.61968506100211,1.79651756903091,2.03106578866843,2.14968504039909,1.76434392661738,2.08671262882966,2.15165394896494,1.83642616598535,1.91802277904751,2.26284013977798,2.33876927568138,2.59422914703917,2.66699741239815,2.56306170747719,2.37732370611054,2.20160584553174,2.30436692831581,1.89025438163903,2.00244566125736,2.23742642406509,1.83834088833942,1.90262601093606,1.93750313373799,1.92004671771665,1.96164152983564,1.98042501629551,2.11461811917629,2.0085795814643,2.07523561374382,2.07592257942727,1.85480469544466,1.93092859943938,2.01242599375112,1.75163079881715,1.78651432389044,1.69765533091147,1.55486664341431,1.52194222507085,1.49125914920672,1.38742605734286,1.45886795864453,1.47491257614311,1.47115170774871,1.63320265895016,1.78787271465617,1.68414628682553,1.72212374185584,1.65424901876604,1.69749009754227,1.84410138508582,1.95479906235039,1.9801012482462,1.92434796013448,1.93611089544527,2.07206449403689,1.8370847439013
NaturalGas.Low,6.1752774216,6.95669894832866,6.80246292927143,5.75396191188574,5.64762067765899,4.91163745046277,4.75599036960078,4.63655655043158,4.43462588192474,4.54663504658868,4.87245102022398,4.48427587407502,4.10683142645676,3.93906423493037,4.12260846184641,4.21111070387103,4.21904278363909,3.8633845239207,3.70394807764933,3.76804429325093,3.89834406460965,3.89070753651273,3.79833758331045,3.83716555073111,3.90483295943322,4.11726746861741,4.60391892233921,4.52571073890092,4.39311081334532,4.82930970271493,4.79687572978312,4.91696919813293,5.13237572528786,5.8190572643294,5.8087128992609,6.18433233312976,6.76448868193084,6.35610779899352,5.27628520849171,5.74623188466169,4.99260170866774,4.15950226569427,4.0674397492731,3.757623801106,3.90730037831226,4.0715896886272,4.47896573166254,5.04758031800542,4.5572680122884,4.43292316474979,4.28331377920926,4.01923336064025,4.53620183970745,4.74139878069219,4.60410699934272,4.56170655919276,4.7343656261004,5.06444553782846,4.74511837481698,4.89494203291331,4.45991005999962,4.29598637204638,4.60061967529854,5.22129891567463,4.46031907625635,4.87560119045111,4.57278936682148,4.62512369888519,4.93138893725379,4.59915464329689,4.71650753177538,4.64045017966375,4.87956257896712,4.45722200438966,4.38010458521946,4.5706804014289,4.56942314831566,4.04572955416993,3.94693738554886,3.6630195123358,3.31475777851468,3.1169320442916,2.94615803875941,3.0720840182398,3.04730721087421,2.97738053686571,2.93468134091498,3.43276409756207,3.55859153148127,3.39028499873423,3.28064957190688,3.45741893955067,3.59402690112832,3.51842687567824,3.69697378340212,3.35436927908305,3.4783261826839,3.59109245393191,3.93358511320007,3.24481382464553
Coal.High,3.6917419368,3.61145508316912,3.38739829568725,3.27308263436599,3.48545419959906,3.07490441798086,3.08947748331052,3.38464391276018,3.54175391713202,4.04163847651962,4.49382672885779,4.03328604361545,4.03390823585527,4.11221930803464,4.37986420374387,4.11531483481955,4.51571505169264,4.50457458325122,4.50259679295704,4.92215110152497,5.37920810097768,5.50999568665052,5.44068916827227,5.68172307473211,5.64532757838254,5.84740969626834,6.17898391820004,6.51598210169938,5.37999220106343,5.97205662230442,6.08348794464756,6.2312253814928,6.88446480198514,7.45463074475589,7.11629360486183,8.25441747572228,8.7365397531091,8.66575959412677,7.14871414351902,7.00927412435769,6.29103787306207,5.65624683451179,5.79472351458983,4.63956154820049,4.71534537559773,5.26826990238421,5.99911992205978,6.39498980577366,5.28597537902233,6.29589694991333,6.53728463364071,5.61831395494028,5.90842844750672,7.01837252719646,7.30320249369523,8.15562479659734,8.4406200056897,8.1657097902525,7.62407105509762,7.1069432660201,7.4872236748264,6.18154219823764,6.59062383695081,7.41115332962899,6.12797007072264,6.38234264601528,6.54015404624375,6.52167639080384,6.70428101974571,6.81019462594511,7.31619512916346,6.99163009778439,7.2673644266508,7.31349653921357,6.57356436719693,6.88402448137717,7.21696141119486,6.31859191060622,6.48205450996467,6.19540190651306,5.70705966522449,5.61826755663305,5.53640947976314,5.18014322302199,5.47760750948351,5.56891420778873,5.58569871417878,6.23537455134949,6.86354138989296,6.5008116258906,6.68367451057445,6.45508835932687,6.65957111224267,7.27359280686965,7.75138126786257,7.89341433417619,7.71168887873501,7.79960330497376,8.39092936557965,7.47805650063369
NaturalGas.High,6.1752774216,7.34852269250269,7.85885588067367,7.23189603489091,7.69074452638644,7.22465680456311,7.53986318547032,7.91054310001748,8.06872587401765,8.75676949594339,9.83867481008494,9.41226898367515,8.89762521082497,8.75851155053097,9.36346173897605,9.73230080708388,9.89049228599962,9.16296141887679,8.86908502059248,9.09336010507978,9.48056733287759,9.53420751289016,9.37802706510712,9.54451190437787,9.78446387608503,10.3921038158281,11.7044838879635,11.5881372256941,11.3285587081211,12.5411640071442,12.5440332528394,12.9472846186967,13.6075344159585,15.5335748643947,15.6111563838481,16.7326024041381,18.424714564577,17.4273847835726,14.5621282150323,15.9630610090473,13.9597468777593,11.7055294297564,11.5199786399898,10.7104261599909,11.2076739501425,11.752506861794,13.0093289514382,14.7521088156958,13.4014702167345,13.1159151696285,12.7506561050373,12.0371603679988,13.6673876624035,14.37130738177,14.0383601819522,13.9914978363986,14.6066105009775,15.7164851158117,14.8112492795146,15.3673413864722,14.0821649767099,13.6421909695493,14.6926924825782,16.7692455721938,14.4057889606684,15.8351376736984,14.9342687617302,15.188745706009,16.2836009801484,15.2696411804947,15.7444721290946,15.5744137563313,16.4650825714779,15.1205035487233,14.9380225167801,15.6705387838929,15.7487767901313,14.0169244771921,13.7459493796831,12.8233252911529,11.6640285853201,11.0242233994125,10.4734380361955,10.9765952480495,10.9431165378807,10.7457901590017,10.6446968761129,12.5133578710088,13.0363175718654,12.4809980600257,12.1366493199837,12.8530577218627,13.4258256740702,13.2069725924596,13.943959738221,12.7123445401118,13.2449477437431,13.739214695326,15.1206189228194,12.5316107427091
Biomass,4.5,4.34694434471467,4.57516237342904,4.63559016544499,4.84943675287906,4.96883384040331,5.09016684185458,5.27529361456487,5.35683305196453,5.52365536698252,5.51683340495126,5.54808086546014,5.38393147644543,5.31114417542927,5.65045863360524,5.84020962970257,5.98042027156965,6.1750913520964,6.11589350298836,6.32853912062381,6.53079890952652,6.81709014771259,6.70350115179589,6.41971424741217,6.40026506729604,6.4891329103721,6.51917973207466,6.48144328526896,6.61474548753635,6.46683731960697,6.42588587869562,6.39420128657165,6.45456704187883,6.5016767228507,6.61567435133473,6.72616450690891,6.91949476434595,7.01409801425142,7.053093011008,6.99094055044822,7.24489520909033,7.12482007766915,7.05465008548917,7.23327308066198,7.27484623833563,7.29711817585979,7.42048841635176,7.61417665779458,7.48173743116718,7.43168538865384,7.70854319526423,8.0706794337566,7.88460772736195,7.96641510484667,7.63763625066853,7.62249875543853,7.67022138195229,7.874007611265,7.9234895132321,8.06841506243774,8.4697760145511,8.25864784231366,8.78365462197705,8.85258776005259,9.06238879377795,8.92020918497898,9.01839545775209,9.05048908981804,9.11553518181273,9.3916143111092,9.91308015965521,9.95103531271337,9.76486438787238,9.91163999265493,10.1575606577175,10.3036725885545,10.4997383760823,10.6476161073132,10.9396669869358,10.6262377193453,10.8506040837932,11.0928670254332,11.432212352414,11.8617382256988,11.8930949443763,11.6751129312995,12.0100982575436,11.7729736488713,11.4903988696401,11.2695337750184,11.77615265292,11.9532869330115,11.833313160501,11.4999077213568,12.0972696136832,11.9895396586459,12.0205214239636,12.4877740313982,12.1778037689162,12.1346339895195
Lignite,1.427777777,1.42309113726194,1.4265382225666,1.43299521334427,1.43107366370822,1.43041322950267,1.43343895209254,1.43357011379091,1.43767368789164,1.43477986066608,1.43251481864271,1.43279960536419,1.43669641398853,1.43535921953997,1.43568772162369,1.43269422537464,1.44154585801886,1.44199180321973,1.44804577544457,1.45222149991751,1.45242476821536,1.44971365181375,1.44633716960743,1.44812823630603,1.44382757841638,1.44069231149038,1.43489641682941,1.44032591115402,1.4405766476567,1.43746605947595,1.44992155681443,1.44638298624821,1.45481946481049,1.45107419600715,1.46048885653658,1.46705954682207,1.46532494525502,1.45633336755764,1.45685155552241,1.45668663340459,1.45779720481659,1.45119663752346,1.45507384329802,1.46313493780788,1.4587280107851,1.45263681141054,1.45138079779972,1.46331671684515,1.47141551914909,1.48421864821708,1.48059735746152,1.48251412187974,1.47900254083641,1.48504946560738,1.48226761122374,1.47625818208149,1.47889160847435,1.47087659166484,1.46907657657817,1.47185407704348,1.48514071462189,1.48449909487544,1.48892053734819,1.48418529864212,1.47436577391443,1.47023160206089,1.46898820106358,1.46281822612841,1.45865080846057,1.44885835441251,1.44321247680505,1.43723021894017,1.43729868007249,1.43951066059344,1.43752625169567,1.4365571505788,1.44965710963722,1.46288198263776,1.46552084044302,1.45813298672565,1.44746305211497,1.44654422154749,1.45583435733575,1.45170204532125,1.45140156720895,1.45755647950038,1.46725416516407,1.46502686684657,1.46117125831721,1.45049540735524,1.43879442968406,1.44038506030175,1.43084682198383,1.42897746374713,1.4279579416716,1.43338108921356,1.42811244037017,1.41871236052765,1.41579582623206,1.40443673425849
Uranium,1.286,1.28341794647557,1.28493170902815,1.28568938783267,1.28418577170641,1.29370436048847,1.28901034379822,1.28897502119193,1.29168996880885,1.28767017061076,1.28962446611322,1.29004565838426,1.29355377176715,1.29725833775703,1.29299568858007,1.28720009494341,1.28980362737007,1.28677714400301,1.2889499176992,1.29157384418377,1.30121018242196,1.30801766055355,1.30518441616714,1.30321484615596,1.31006575232276,1.30928781824202,1.30390238603597,1.31119756974715,1.30400607762178,1.30365925512511,1.29973412287256,1.30134197472428,1.29083705417575,1.29886814431814,1.30018759176028,1.30328211664037,1.29961210257865,1.30080834458343,1.31160810687311,1.31225161611312,1.32206060093317,1.31608445354802,1.32215372727735,1.31141022210687,1.31853493463346,1.30954655319544,1.31762766704,1.30813571803607,1.30558872669699,1.30501976530392,1.30208103419389,1.30204480115342,1.30397472242098,1.30634588702134,1.30767845544192,1.3157193851553,1.31936097471973,1.31719681980321,1.31634733953451,1.31268682662885,1.31484690431966,1.30693280744386,1.30595637666955,1.31206088718358,1.30716907290296,1.30233949454653,1.30574874046884,1.3099720068992,1.30759430815689,1.30612510057062,1.29889404132032,1.31100304334459,1.31430830192848,1.30845153403271,1.30818202620358,1.31400308994385,1.3145094596589,1.32306520209964,1.3193157082449,1.31737375251407,1.32048896048338,1.32852421021353,1.33038863281882,1.33308271204321,1.33879253116305,1.34637008370276,1.33995800769687,1.34333791446338,1.34301041056135,1.35289824302083,1.35800997862618,1.35384270574411,1.35581121151955,1.34751008440093,1.34682391694536,1.3567866058682,1.35607126292009,1.35004820854256,1.35457079817623,1.35244021604727
