YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110
Coal.Medium,3.6917419368,3.43423814349114,3.07601427325908,2.95382744977035,2.7304229432883,2.96638458454764,3.42439461447894,3.8082418667467,3.4762052406238,2.70236602836797,2.87662201186221,3.05753656485446,3.07622789137647,3.10491518196011,4.23844245804148,4.34875760075321,4.06415351679244,3.23659522997127,3.35340941811985,2.9616695553266,3.44879234286758,3.23455013939361,3.33487112437726,3.39835564958014,3.35810601773331,3.02616654786059,2.92426101994152,2.42390303699192,2.35769164286615,2.17751225692711,2.33121781770071,2.68205787150157,2.54032999380667,2.37421199702551,2.2940281070988,2.33933743057664,2.5250108914316,2.6966178492488,2.76749775936866,2.58864906301466,2.52522125499347,2.35036602337601,2.46527765714304,2.95849582718989,3.59385855486707,3.96492852627786,4.29180732728954,3.96470110793395,3.64093721964249,3.13028818016626,3.04251655987418,3.08206816660205,3.12611026468639,2.81642799219499,2.95955135320243,2.91826200755355,3.3505885424407,3.54431023863616,3.64297430195532,3.38363227582467,3.12466200658148,3.23644603379642,3.12077240534895,3.03865514413924,3.30470098415836,3.10110089042035,2.87121696788753,2.95396976379017,2.86881616429328,3.02650823836716,3.24224992416234,3.38687562085795,3.93782048230247,3.52649863737994,3.58315679743345,3.30089865083032,3.42491990368394,3.51313139292238,3.79750122694702,3.89279739161085,3.63167188010702,3.52465003423957,4.04470227743648,3.81166137247187,3.49803685476599,2.98091715971629,2.58063614306689,2.41104477167969,2.15141275415844,2.50567945270244,2.3532956064121,2.69421328593076,2.7160121007207,2.75967003918595,2.92580185960157,3.1954684738476,2.63663199468386,2.96761928718068,2.99387172267889,2.63315290221134
NaturalGas.Medium,6.1752774216,6.49037840589659,6.23540991836174,6.19930612660133,6.34176771129793,6.30518643805064,6.66549162812749,6.71563399000862,6.18161029430737,5.68064933184324,6.73609465055898,6.27244472206776,6.96356244963532,7.14909938487295,8.25346467017238,8.55650715135942,9.13359912727898,7.62161453616964,7.94252426621389,7.06280873701124,8.0036160386968,8.45919449717766,7.68452309369452,7.75714567656079,7.61514966491935,8.20620192012552,7.55718629311718,6.75217927578128,6.08926332197302,5.76807370781359,6.01234312664656,6.77165884954423,6.69862578210268,6.0900358970624,6.46091264893236,6.77562464029592,7.15879141086463,7.18569463773345,7.26101844667053,7.03316331921924,7.61341742842563,7.60350958251031,7.41419697896077,8.31399299568336,8.65893600763022,7.86032239561745,7.75639178151271,8.13407758526057,7.71473072899425,7.4923927520682,8.39674342883965,7.87686798159779,8.51705809475672,7.31372825209962,7.02898672091548,7.56731554505684,8.68822986514916,8.88645699442758,9.38850427985765,9.26915764480369,10.149159628924,9.39761477921872,8.76548081690252,7.6815026714141,8.27189562549393,9.03619632236148,9.04189509481346,9.9275048183292,9.0985955633912,9.79131782549313,10.392395014272,10.6019767762694,11.8644951817801,12.1390433948337,11.2580583969958,11.6970730392714,11.3088183306011,11.2090095326837,11.9392533332442,14.1782853458039,13.017948708018,13.1959546839609,13.7757188744336,13.0202211563914,12.3598703837954,12.5601293285435,11.3655028307113,11.4998952415001,10.9519521385959,12.1705640865097,10.374011360495,11.4128892282522,12.2036126796938,12.3475403190623,11.993067040016,11.4992535485742,12.7633097205199,13.2717904042163,13.0738786662275,11.4847037713453
Coal.Low,3.6917419368,3.40245493894817,2.96864880967838,2.74902777345743,2.4510304025152,2.56866556844486,2.86057508308382,3.06807789463879,2.7002976045379,2.02290993521005,2.08907976040368,2.1660539033661,2.13547549459741,2.11984146411754,2.85460942648858,2.89643812537899,2.68228794146233,2.12020780500837,2.18333124537052,1.91864352638332,2.22507013319185,2.0798516537424,2.1384724788322,2.17428257729387,2.14457526093761,1.92967650709817,1.86239321937656,1.54216659674887,1.49879925654218,1.38332004591259,1.48014369433273,1.70212647170482,1.61158139788071,1.50573768982694,1.45452187152697,1.48294730391947,1.60038143917561,1.70891403310679,1.75363588817442,1.64015722684185,1.59984946026729,1.48897866762474,1.56169762095089,1.87406291810599,2.27645740857461,2.51143482023818,2.71842239960744,2.51118744388219,2.30608485446083,1.98262702715942,1.92701562807083,1.95204988281747,1.97993076883018,1.78378267508416,1.8744211928913,1.84826382269979,2.12206875569419,2.24475523294439,2.3072384452901,2.14298337195714,1.97896490080939,2.0497595825427,1.97649742247964,1.92448815407632,2.09298313356734,1.96403505351291,1.81844081627358,1.87085038374725,1.81691918343825,1.91679051975466,2.05342667878582,2.1450227034111,2.49395437798248,2.23345016780308,2.26933349588368,2.09056979229584,2.16911648843136,2.2249836769456,2.40508451877111,2.46543869076294,2.30005911919769,2.23227856304863,2.56164497116746,2.41405235337877,2.21542345467335,1.88791428022257,1.63440294665655,1.52699506493995,1.36256144229438,1.58693034992114,1.49042057370453,1.70633510263098,1.72014101490692,1.74779103961646,1.85300785726463,2.02379671159933,1.66986693773673,1.87949222237966,1.8961187636198,1.66766350900333
NaturalGas.Low,6.1752774216,6.30196286693251,5.75110146416667,5.34486582936221,5.12972380836583,4.79783478877405,4.82013588038685,4.65346644973208,4.13631827615316,3.693892331,4.27878852903177,3.90858928829913,4.27164443058494,4.3294383476966,4.94589878021775,5.08349947868463,5.38820337899074,4.47033667686748,4.63658030504411,4.10709733076615,4.63082889646824,4.86533248146399,4.39024552111176,4.39952647366052,4.28560797993572,4.58087386434507,4.18327654645529,3.70559777485826,3.31259540795884,3.11010231431118,3.2128804156144,3.58618173911221,3.5155980056477,3.16743578807224,3.33013041462298,3.46103857978604,3.6241083035787,3.60539306584723,3.61097548543533,3.46691886612589,3.72017227542261,3.68310100642873,3.56046214693466,3.95842008752496,4.08765685538581,3.67939072436246,3.60038590019615,3.74437672736323,3.52210259352441,3.39265527323757,3.77134127356275,3.50939158465097,3.76433692648007,3.20689935942938,3.05783172001498,3.26635547217054,3.7211717760655,3.77684886179779,3.95981879502773,3.87991461174506,4.21637947420596,3.87506798441888,3.58767873093083,3.12092838401893,3.33630577120402,3.61820096307846,3.59447475256753,3.91838793005464,3.56578477233873,3.81028218190714,4.0159504763316,4.06852932244863,4.52166791502788,4.59465887557137,4.23225718039596,4.36762716732433,4.1943549336677,4.12966012450824,4.36960950688894,5.15497514283949,4.70220530067601,4.7355947971288,4.91180323251776,4.61270909681446,4.35091354521586,4.39346397909092,3.9506213130876,3.97238717305457,3.75964724738249,4.15222491513696,3.51761255729881,3.84631036360286,4.08790408451744,4.11123420755295,3.96933033645018,3.78327049917921,4.17433380443606,4.31513794001331,4.22596525464046,3.69073105346936
Coal.High,3.6917419368,3.46474579081834,3.15236346899535,3.09098376967914,2.92314951961887,3.25340214862644,3.85148329383808,4.39398526136853,4.11615716696861,3.28339689440406,3.58296978836616,3.90070984725158,4.01669023535416,4.14600368669662,5.78426176721687,6.0512825062892,5.75507281362223,4.65663496105957,4.89551363877793,4.38227341835157,5.16755554882826,4.90407943580808,5.11296387995467,5.26600980997571,5.25692852313316,4.78399823983198,4.66697183398352,3.90423331114033,3.83183051253945,3.57017650309465,3.85517474091492,4.47294108416057,4.27187359807341,4.02528629358077,3.92081305411739,4.0301935279707,4.38440943253384,4.7189386255546,4.8803854027741,4.59990595947891,4.5211925329171,4.2397210232709,4.48009888469847,5.41608686296519,6.62738897377132,7.36475763072978,8.02935191220478,7.47040510689514,6.90903149817673,5.98185647638004,5.85477495590448,5.97205011587733,6.09913469560536,5.53253899876817,5.85319709494245,5.810491444161,6.71600801316692,7.1516107977036,7.39930780260631,6.91770567171863,6.42994510766557,6.70315883343861,6.50522072997816,6.37459030496342,6.97680070240589,6.58833875299397,6.13825229766814,6.35457495165556,6.20966502323059,6.59137124066095,7.10448384471384,7.46657261280461,8.73369520463389,7.86846784875777,8.04268494815899,7.45316716235417,7.7788848096799,8.02609994747356,8.7264281865912,8.99734079528557,8.44225109748348,8.24048247137614,9.51029571869081,9.01319163799235,8.31824434836431,7.128309045755,6.20553433714867,5.82988652129876,5.2307956706293,6.12555770775197,5.78441940982111,6.65833482937183,6.74843489717187,6.89372093990046,7.34774774074893,8.0676005769633,6.69187410982144,7.57151554894459,7.67842828255166,6.78840863807313
NaturalGas.High,6.1752774216,6.65690976121496,6.64422254585634,6.71772156130255,6.98548956326451,7.05726147409764,7.64155564859649,7.93939349486948,7.52596029216419,7.11439632914226,8.63992449457811,8.20393186352998,9.25469960427478,9.6265086106885,11.2333573323807,11.7484790969124,12.6312973554012,10.6024969158279,11.1022681927925,9.91159129476335,11.261931843976,11.922533128527,10.8394371001558,10.9433205959742,10.7385839298051,11.5622599523449,10.6350901835612,9.48822803657856,8.54222284612431,8.07657938790881,8.4018184003874,9.44307637483055,9.32095065036239,8.45525292280366,8.94986334888458,9.36433867738711,9.87113205214076,9.88538493077376,9.96600561236141,9.6311180064121,10.4019239540771,10.3648572520542,10.0840947646513,11.2827596113219,11.7250072478476,10.6204377263443,10.4574598989811,10.9433529431878,10.3573792193316,10.038021664219,11.2266058740178,10.5102405130863,11.3417907500831,9.72019831456418,9.32361977414882,10.0184448361076,11.480673659966,11.7206885685194,12.3600421827464,12.1807310460757,13.3132172087315,12.3055365834988,11.4577304885418,10.023485598139,10.7754884855827,11.7513119189624,11.7391919255206,12.8678499693835,11.7743331853658,12.6505078055926,13.4058983093846,13.6549163538639,15.2574404727678,15.5867389519368,14.4337998848015,14.9743725021209,14.4560828544119,14.3077121954535,15.2179842808236,18.0462929290502,16.5462035858636,16.7492438817377,17.4612040918965,16.4812682374939,15.6244679898493,15.8566368678365,14.3297215148467,14.4804306051614,13.7728522763798,15.286004312311,13.0132856666834,14.2987731553329,15.2707503646733,15.4321688126225,14.9712131169691,14.3377887383807,15.8952410443677,16.5093512234351,16.244522072769,14.2537622857789
Biomass,4.5,4.61374926465565,4.77590191680449,4.95514508186148,5.03025059755377,4.99186999181059,5.05624580651427,5.29368013345638,5.18035115543344,5.03807577171629,5.36728815438058,5.53428253633982,5.49993649855411,5.57976943921412,5.51530714965948,5.5548396518976,5.46877801382533,5.769925507886,5.87033289471888,6.0795658198232,6.12055539708996,6.19204347250693,6.11266447025671,6.0399749185741,5.79842773426599,5.89954536254714,5.70953046355349,5.82309377650724,5.97592241656822,5.8017160239336,5.87532667800405,6.01242356090453,6.35206606639012,6.3882497065166,6.4690741492208,6.48832784703137,6.70502300476276,6.79753369941661,6.95074310917948,6.72559867414528,6.62326207206894,6.78636313639082,6.70278761763197,6.96423284567741,7.34749995113871,7.5737788552136,7.61443886458198,7.31920876013179,7.40577217600529,7.21595213167202,7.43370567487174,7.13211216937299,7.35754140385979,7.40663846146479,7.47185477098464,7.35645829728962,7.1845650944056,7.44629949018864,7.27880015941819,7.27076703675355,7.13316849368733,7.10226833950808,7.23040901757144,7.15511098982146,7.51352379722313,7.64480237941415,7.4232862348912,7.13623915592604,7.46907762915599,7.37603963082519,7.44663542035521,7.38017858695316,7.30366075357571,7.2783704756861,7.54789757868062,8.02995424280626,8.13338460833066,8.23397511534191,8.49631300814753,8.72722246985601,8.99819080427272,9.29960470180616,9.18194211213621,9.11132464734667,9.32478833702358,9.46040290850706,9.67425263690861,9.80581862500881,9.77350375281548,10.2848694113364,10.510476643707,10.5022285093172,10.2200084856448,10.2935104117502,10.4861685876231,10.2971752206944,9.92533011708156,9.8949207037959,10.3290473376446,10.028039236484
Lignite,1.427777777,1.42442257909874,1.42291850576327,1.42533361056652,1.42280558936733,1.42815151596266,1.42846660361166,1.42320856897862,1.42137250366153,1.43208555486816,1.43545751721013,1.43390473129027,1.4323771907165,1.43134840882599,1.42999561199868,1.42558803162657,1.42138333477286,1.41758136397536,1.40802667320212,1.41375003446808,1.42423901861012,1.42180146688493,1.42697701806477,1.41965440749185,1.42647183662004,1.41861943402215,1.42093233940181,1.41923346151374,1.42285396068922,1.42331120161269,1.42255023896794,1.42334588759925,1.41025829807688,1.40271430865956,1.39000904553105,1.39063593671336,1.39380004443065,1.39490818831115,1.39001408035992,1.38547950035718,1.38935763766774,1.38167218560139,1.3801683631207,1.38974649146016,1.37923189670098,1.37932334977952,1.38288072476207,1.38519509043804,1.37958966560031,1.37701914954385,1.3791208192297,1.3713757977812,1.36719793812578,1.35677881488613,1.35307103247166,1.36175315261203,1.3700613717839,1.36498989214721,1.37799405851566,1.37612189939332,1.38102960092839,1.38195302741173,1.38793304687038,1.39305122192855,1.39574720782967,1.39746491426332,1.3886904475951,1.38860233048066,1.39058734236901,1.38520599431181,1.39381461553729,1.38988769755692,1.40269445152743,1.41209528709742,1.41135435148038,1.40318129502435,1.40992844626328,1.41688918625167,1.4192718362116,1.42984561767853,1.42282447608296,1.43347527193418,1.42891410760871,1.42250902695271,1.423632123978,1.43120711079005,1.44221984224302,1.4461288947995,1.45140525246256,1.45705445732413,1.45628433560181,1.45131555038523,1.46063040056357,1.44707591625834,1.44666098029798,1.44675581018483,1.44854454390641,1.44868037121105,1.44871553653228,1.44726678093175
Uranium,1.286,1.2843205064054,1.27673105479266,1.2810504089758,1.29297831339749,1.28636004913124,1.28397216910292,1.27275204503074,1.26577239718401,1.26575755523813,1.2663018730452,1.2650572163021,1.25837539789765,1.25822556720299,1.24908222809679,1.25346268876221,1.24745053334695,1.24790772858317,1.25192760747044,1.25822263118847,1.24718773623518,1.24528081643955,1.23535748463379,1.24139277502006,1.24809937615629,1.24649368078423,1.24870824243511,1.25010906186252,1.24923424052529,1.25788828987458,1.26094462987081,1.26931960932125,1.27915144648109,1.27091747392154,1.2790733896777,1.27350801663982,1.27363041541504,1.27994469919793,1.28192966210137,1.29219157327591,1.29727075190363,1.29367093045627,1.29742741573484,1.29672427087985,1.29781122666113,1.3024065841203,1.29670008371947,1.2915926252318,1.28303232794402,1.28816619754178,1.28952882747659,1.28879279297458,1.28652442208613,1.28834351940309,1.29667897068645,1.29070439526137,1.28444273299673,1.29388187112271,1.29362214075822,1.29216033964644,1.29450235814814,1.30343460804968,1.30278099082347,1.3126017257668,1.3146641201489,1.31582515283102,1.31942314260993,1.31570223813924,1.32075976332025,1.30998484259289,1.31146006770236,1.31793726904776,1.32314737133316,1.31139402175876,1.31195349359363,1.30886823006442,1.3107489294758,1.31679687050983,1.3211111338028,1.31477653667225,1.31216052104304,1.31455794724049,1.31657505170535,1.31174452800516,1.31321414239309,1.31746949388963,1.31217308642117,1.31367882247635,1.31130138048606,1.31871844339108,1.32088553905298,1.32891067210565,1.3231842430279,1.32494916402816,1.32135692891594,1.32308599808827,1.3249476123164,1.31901225822185,1.31724217750302,1.31545159288992
