YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
Uranium,1.286,1.28665572,1.28053809,1.281741576,1.282423398,1.289796019,1.2986071,1.305354768,1.314062762,1.318770249,1.313429303,1.311392693,1.315457156,1.312960741,1.321645896,1.327618687,1.322321295,1.330671658,1.332026209,1.332156577,1.337619418,1.342473674,1.339149607,1.345381994,1.350787992,1.349171677,1.345327728,1.347770981,1.354055284,1.347465377,1.343855608,1.348107071,1.339181115,1.334368883,1.327673663,1.327720077,1.32201957,1.325684049,1.313607992,1.311527122,1.315083885,1.32267611,1.313582788,1.316861492,1.321001774,1.318530611,1.319809564,1.326508402,1.326184562,1.326211834,1.316176898,1.322132458,1.316945236,1.31591414,1.317497678,1.31687299,1.316068132,1.315992391,1.310797026,1.304392993,1.31074682,1.302753818,1.298522429,1.293515878,1.286167215,1.285009347,1.285075189,1.280997104,1.28679168,1.286986538,1.293362948,1.281667839,1.273169966,1.277145485,1.278548107,1.271378734,1.263471241,1.261959061,1.256783298,1.26593086,1.2701378,1.272705346,1.276090734,1.275253776,1.280040252,1.283066492,1.279550872,1.268891134,1.274210053,1.279184183,1.282923933,1.285186434,1.283359138,1.280258476,1.279450506,1.283487294,1.284380025,1.285089632,1.289033212,1.279611795,1.278575876,1.276101741,1.27427278,1.271879546,1.277759575,1.281354131,1.282424699,1.285036761,1.280189972,1.278192951
Uranium,1.286,1.285450957,1.281968739,1.281157202,1.276088456,1.27408027,1.278367958,1.27212055,1.277130452,1.277499751,1.274598312,1.277166325,1.274409447,1.278689869,1.285402317,1.280541701,1.279377769,1.271730272,1.273343859,1.265527937,1.261854443,1.273801233,1.269004348,1.265868335,1.263119105,1.266919864,1.27114658,1.277147606,1.278191572,1.2743746,1.277428134,1.275306155,1.276847747,1.28077627,1.273086766,1.26424815,1.265563266,1.270046706,1.269109389,1.266765553,1.266224322,1.274836554,1.268374627,1.267685124,1.266764375,1.268405275,1.268188876,1.279412725,1.27872582,1.280629886,1.286392318,1.282091235,1.279387018,1.282017492,1.283799781,1.28126096,1.274480611,1.278881121,1.271560057,1.271411034,1.278492216,1.284691161,1.280584873,1.291280036,1.292997754,1.289579197,1.291167072,1.287592129,1.281574579,1.279734692,1.28559412,1.284179413,1.283367332,1.277668779,1.273317829,1.263562684,1.258333488,1.259186479,1.254650812,1.24809626,1.238641191,1.23167126,1.225551267,1.230913575,1.22717166,1.227074863,1.230571947,1.222534082,1.22044946,1.210472416,1.210881979,1.218384054,1.217496498,1.213074796,1.216834989,1.210637209,1.217028485,1.212693334,1.207243465,1.207109187,1.201587546,1.197008281,1.200991057,1.201794888,1.194335211,1.196446316,1.19292479,1.190845331,1.194945315,1.199410294
Uranium,1.286,1.287692742,1.282919166,1.27786215,1.27951417,1.282344975,1.279983555,1.283681025,1.285007348,1.289314447,1.295762592,1.295456592,1.28663253,1.284870677,1.284373831,1.294161199,1.295737829,1.293620784,1.293985287,1.297647262,1.291638689,1.283062698,1.281871374,1.285373016,1.28438361,1.281062018,1.284177619,1.280729246,1.284693163,1.2741301,1.28152725,1.277332589,1.281215603,1.282439802,1.290472643,1.292784941,1.29995012,1.303759625,1.304579797,1.301608227,1.297041435,1.290597596,1.293675277,1.283411108,1.280966442,1.274546875,1.279628799,1.28113293,1.279972255,1.278017615,1.278629479,1.273028439,1.267492532,1.264489721,1.259441283,1.253300911,1.26195976,1.261001953,1.253560973,1.250602495,1.252008601,1.253029618,1.24643132,1.243008149,1.243888006,1.235006125,1.226188999,1.22069203,1.229784559,1.229677836,1.228718249,1.229437356,1.237446184,1.239425452,1.24904532,1.252412379,1.244366618,1.244159303,1.24384991,1.233868527,1.238758199,1.23903522,1.241996526,1.235542869,1.238664498,1.233449437,1.233166233,1.23004225,1.232539068,1.226510076,1.223492261,1.224139235,1.231481082,1.226475875,1.227336177,1.229883031,1.227430191,1.230798812,1.227602158,1.232071351,1.234856938,1.236442643,1.243936681,1.237618528,1.233523943,1.231376984,1.233654035,1.240007503,1.248574963,1.23982543
Uranium,1.286,1.281828802,1.275502945,1.28602081,1.284119736,1.285761309,1.29224469,1.297230908,1.308040133,1.31621216,1.325000058,1.322662091,1.315895562,1.311805058,1.305445105,1.308205674,1.300184691,1.304499496,1.313243203,1.314979501,1.303363556,1.305819079,1.301844419,1.314381781,1.323375231,1.316554163,1.313062631,1.313956037,1.311094528,1.311993811,1.31772674,1.31951285,1.326329684,1.328058328,1.321268654,1.318515305,1.325083284,1.324428593,1.319078547,1.320412044,1.326155473,1.324977449,1.325161872,1.323046157,1.315770255,1.31891309,1.317390523,1.321819354,1.320763089,1.325489258,1.322573076,1.325393104,1.335326902,1.332152184,1.326200802,1.329643425,1.329197121,1.32284399,1.333558538,1.333652073,1.340053366,1.337151748,1.344244312,1.348476497,1.349058876,1.346780797,1.344839224,1.355544822,1.352297604,1.34988486,1.35877945,1.364188718,1.365289808,1.359849864,1.364540635,1.36577801,1.365174725,1.367504717,1.36976652,1.372219379,1.372728592,1.370846973,1.372516598,1.377406834,1.373598265,1.385452757,1.394695307,1.394587245,1.393562077,1.381872785,1.382552647,1.37940987,1.377955131,1.374210785,1.374959078,1.377619016,1.377047174,1.379385072,1.372951465,1.369569716,1.368726192,1.366689273,1.37304048,1.374521487,1.373952992,1.376665307,1.384349809,1.378259078,1.384944486,1.383666472
Uranium,1.286,1.282302071,1.272073996,1.282047826,1.28113467,1.281496556,1.292403992,1.284926695,1.278492885,1.285491784,1.277267841,1.282320196,1.283880146,1.283834587,1.289907058,1.288385346,1.285220552,1.277060425,1.267808293,1.270047562,1.271757161,1.261832343,1.255489506,1.262970124,1.2638047,1.258758837,1.254781561,1.24524154,1.24096617,1.24007182,1.239681428,1.242491466,1.247777087,1.245955595,1.255695767,1.258379875,1.257563001,1.254191353,1.263407767,1.265078128,1.272768476,1.265596921,1.269365598,1.272706924,1.273374138,1.277452728,1.27210642,1.273504513,1.275167494,1.281729501,1.281774042,1.274755725,1.276335488,1.278176268,1.280958674,1.27412029,1.269978107,1.278412576,1.273464183,1.27348172,1.271355531,1.278453608,1.272546671,1.275293055,1.274735456,1.274939528,1.271860989,1.262577843,1.267236553,1.259955562,1.260928406,1.261216548,1.261910207,1.262118947,1.261274156,1.257468582,1.267452884,1.264297363,1.266684147,1.271322416,1.268265564,1.267671444,1.263799464,1.262130555,1.266088611,1.268293042,1.270104908,1.280435223,1.279818233,1.28799772,1.288385185,1.286679562,1.296484935,1.300622839,1.289302822,1.290485052,1.289615165,1.288757595,1.299051158,1.31002469,1.313337902,1.317104417,1.325530456,1.326952178,1.32963629,1.328010755,1.32152301,1.324490025,1.315805224,1.323153104
Uranium,1.286,1.284229833,1.278331818,1.2752106,1.272884745,1.282519896,1.283649878,1.277687008,1.279339011,1.284058339,1.281425014,1.274413451,1.2781498,1.280443728,1.283767785,1.281128724,1.279900461,1.272316486,1.275790642,1.267406288,1.26243558,1.26431926,1.261437077,1.255315359,1.253353103,1.255613004,1.25877057,1.257984375,1.260663016,1.261355728,1.253454231,1.24808829,1.24861907,1.259664915,1.260630287,1.259217531,1.264325343,1.268400171,1.279463422,1.269875069,1.265927469,1.277721926,1.282992819,1.284942544,1.278408691,1.277900246,1.282374265,1.290817585,1.296674172,1.303543146,1.313592004,1.311293497,1.313981441,1.315507834,1.325497227,1.321677204,1.325210319,1.31522003,1.320168407,1.315528027,1.313201776,1.311720093,1.314347525,1.315513513,1.312431391,1.301081148,1.312359197,1.315675268,1.313319626,1.311761327,1.318125667,1.320045651,1.322337962,1.320574863,1.310742177,1.314883701,1.325000768,1.32545455,1.328875886,1.331386061,1.319104089,1.320965907,1.325104844,1.323730643,1.3316707,1.323824856,1.326201548,1.327950587,1.319896435,1.329158094,1.321951435,1.323722627,1.322603618,1.319831462,1.319341161,1.315723621,1.313440478,1.314847363,1.310802534,1.315994112,1.320254549,1.33043117,1.332083675,1.329867102,1.330674382,1.321982072,1.317069794,1.319320435,1.324729248,1.328223433
Uranium,1.286,1.28849302,1.289014694,1.289743911,1.283243927,1.286730808,1.283720344,1.286033343,1.288141432,1.287242258,1.290297799,1.283442966,1.282650453,1.273410586,1.272267374,1.264078345,1.264683098,1.268980684,1.270982025,1.265517141,1.275060616,1.279333343,1.275605523,1.27947327,1.279506737,1.281181133,1.285120165,1.278334538,1.282945776,1.278316973,1.277258599,1.268342809,1.26005476,1.257877944,1.260903894,1.268036234,1.26736466,1.270761137,1.269023533,1.266261709,1.266575596,1.264828895,1.273162614,1.265844501,1.269038808,1.274223777,1.279422711,1.28480676,1.277305722,1.277666095,1.27818535,1.282997971,1.280542301,1.273738754,1.278126385,1.286663324,1.287419447,1.285324161,1.290438499,1.28242706,1.285240808,1.28120588,1.277139374,1.276894352,1.277556427,1.270878169,1.278115343,1.278475313,1.277335079,1.27797809,1.274052785,1.279999155,1.28303735,1.281444541,1.277277732,1.267413824,1.268956962,1.259788631,1.248861218,1.24140133,1.247889264,1.247098233,1.24784064,1.240361085,1.237678877,1.235597238,1.237186444,1.240693678,1.242896556,1.237042398,1.238212276,1.23506328,1.241092653,1.23849486,1.233250833,1.234573744,1.235971229,1.235973344,1.225950022,1.223875696,1.221691585,1.213209172,1.223383132,1.227898099,1.225750735,1.22623806,1.22645723,1.222392998,1.216415749,1.214591399
Uranium,1.286,1.277604507,1.277251546,1.272890946,1.272928245,1.277549885,1.277833937,1.282843238,1.284650823,1.291237854,1.294345633,1.299859604,1.29238413,1.287134152,1.288317323,1.288115443,1.298709121,1.298360354,1.29882373,1.308322437,1.301369298,1.29904623,1.28817142,1.286691775,1.276075518,1.267722801,1.269508379,1.264087781,1.26520498,1.267446354,1.266713134,1.266533938,1.270929786,1.261848279,1.272839126,1.276876474,1.278190204,1.267765469,1.275042743,1.282886326,1.278374084,1.276807933,1.267353597,1.263313376,1.254365313,1.248252011,1.24826702,1.252228063,1.25550198,1.254337497,1.243232332,1.244842031,1.240843387,1.230772068,1.240422804,1.237683467,1.238199069,1.230781789,1.231830704,1.240722089,1.234901824,1.23978821,1.228615559,1.229631476,1.226715451,1.22066941,1.223127963,1.230488761,1.237266561,1.230764682,1.237124621,1.234879266,1.233843048,1.229479272,1.226546324,1.234058809,1.239990644,1.235498075,1.242616734,1.253170439,1.256442727,1.262577459,1.25724911,1.253051919,1.252195194,1.262594238,1.264524764,1.265677491,1.258145436,1.251732342,1.250688581,1.253947236,1.249968998,1.245065041,1.245412173,1.253439842,1.251915717,1.253904136,1.252912815,1.251030642,1.256373562,1.260377828,1.252281186,1.251062557,1.253847614,1.245288756,1.242652333,1.239891704,1.238051263,1.240788962
Uranium,1.286,1.284999882,1.27886442,1.283548217,1.288190577,1.292784043,1.284617405,1.286202082,1.287332591,1.290870566,1.286754896,1.278645901,1.278829309,1.284940037,1.291526025,1.2882454,1.298675544,1.28843082,1.292745701,1.293500747,1.286600177,1.279576559,1.27242676,1.270318259,1.269291698,1.269271949,1.272149748,1.272962516,1.268318109,1.260268792,1.258801316,1.260513778,1.261988785,1.263281673,1.268870188,1.277203434,1.269847115,1.261315665,1.262103673,1.266178394,1.259598946,1.269381023,1.269909615,1.270283207,1.269760638,1.270012252,1.268477459,1.267120781,1.263383113,1.261382714,1.264455733,1.263292383,1.258240186,1.261916027,1.26550405,1.26007159,1.259077726,1.254453627,1.253607111,1.246014314,1.250112602,1.252929831,1.25535434,1.252820069,1.255868821,1.248936086,1.245875368,1.253159816,1.254477493,1.255130956,1.257479385,1.258718131,1.266970181,1.269262692,1.265181022,1.258731074,1.265186399,1.258871799,1.255919262,1.258400999,1.25938037,1.264578698,1.264318961,1.270615033,1.277666131,1.286093009,1.288933632,1.287190755,1.278026786,1.270311864,1.27045749,1.264913364,1.2597279,1.262275655,1.264931376,1.26513403,1.261931355,1.268920746,1.265832179,1.272087152,1.271236843,1.260199334,1.258943767,1.255663785,1.266798559,1.26081952,1.259172355,1.259636513,1.259132757,1.249982286
Uranium,1.286,1.293470969,1.292894725,1.294312331,1.299663094,1.301585872,1.291742395,1.293381768,1.297139372,1.285859899,1.286839551,1.28664355,1.293581766,1.299630347,1.295186316,1.285650507,1.290088173,1.291257957,1.29318315,1.284552345,1.282148434,1.280121737,1.283011219,1.285522974,1.283654991,1.276316189,1.282371778,1.286035523,1.286388448,1.283931659,1.283951484,1.279991562,1.28280899,1.289677031,1.289379755,1.279777223,1.284470458,1.289870445,1.300193319,1.303008849,1.305144295,1.308312264,1.307762942,1.302315831,1.298988074,1.301231104,1.302602957,1.294828815,1.286594933,1.284878557,1.294481267,1.300909113,1.290080693,1.291643814,1.286139538,1.287534404,1.296944271,1.295146296,1.292929287,1.289871652,1.285222594,1.282085947,1.275888447,1.275418705,1.281794704,1.288136618,1.295424394,1.297193799,1.294568549,1.300575719,1.305990874,1.306833253,1.315556511,1.313727953,1.309804824,1.314314638,1.313841144,1.319721003,1.322754362,1.325730472,1.32952994,1.326665557,1.328098686,1.333922216,1.339891819,1.340400335,1.34846055,1.346435384,1.354903514,1.353191201,1.355136364,1.348159011,1.339920076,1.339368699,1.340859244,1.336888489,1.330210773,1.331197414,1.331110635,1.320111485,1.323648872,1.323521451,1.329946466,1.335783043,1.331864014,1.338860416,1.331808455,1.33467827,1.32979233,1.33619836
Uranium,1.286,1.287102258,1.278941558,1.277058603,1.273595694,1.267626608,1.267612324,1.268756297,1.259625653,1.253791721,1.251193839,1.251010355,1.250294176,1.25398909,1.253755648,1.259084763,1.260477855,1.254961933,1.257699946,1.255618918,1.253743555,1.260106948,1.256803536,1.255876891,1.258818951,1.25003366,1.251941351,1.246980627,1.247922292,1.252249001,1.254011832,1.247714457,1.256434025,1.258360588,1.259222032,1.260339828,1.258972758,1.255247851,1.247489278,1.238519511,1.232939824,1.229951235,1.229400492,1.233768913,1.235812777,1.233425683,1.241064092,1.237704615,1.232355732,1.22850003,1.235522081,1.231793779,1.220231022,1.219379441,1.220830672,1.226327007,1.225757809,1.22610521,1.227733501,1.221679246,1.22129113,1.214730926,1.213025946,1.215809597,1.224766745,1.223860975,1.223561668,1.222225534,1.225202583,1.226815127,1.224680204,1.22012797,1.21846109,1.219476544,1.222875039,1.222224987,1.217503961,1.21426448,1.224565522,1.228518594,1.223272235,1.219945884,1.224734288,1.218971753,1.22043329,1.223540244,1.229709144,1.229699901,1.218746275,1.216877695,1.213281538,1.21005574,1.206072292,1.197987703,1.19775581,1.196541502,1.185506568,1.191354564,1.185643797,1.189098232,1.181401976,1.178835407,1.173692481,1.174807307,1.182422246,1.18051305,1.183659493,1.177771118,1.181956243,1.186505736
Uranium,1.286,1.290459042,1.287544576,1.284697309,1.284288617,1.286290783,1.281927337,1.275834334,1.272983589,1.280371295,1.28513057,1.290775929,1.289735008,1.29125926,1.292955621,1.290656052,1.284880808,1.28264719,1.288254889,1.288858676,1.282420958,1.276336688,1.273952302,1.277116255,1.282052088,1.274448526,1.284699956,1.287583332,1.285944037,1.279740369,1.278327724,1.287489888,1.294963332,1.289336987,1.297756168,1.296070116,1.299888066,1.296624135,1.301996947,1.296315256,1.28757465,1.277216816,1.269852573,1.279840656,1.285569569,1.285290973,1.292206564,1.284790914,1.279105085,1.281028741,1.288890822,1.289823155,1.288887672,1.288204455,1.294301271,1.298011775,1.302032947,1.30495365,1.305164063,1.308126368,1.310404074,1.307260382,1.300490641,1.292395092,1.298871498,1.305031048,1.305078888,1.298870244,1.305352094,1.3142999,1.313900678,1.317164501,1.308132517,1.305909512,1.300367429,1.304825676,1.299593576,1.293343205,1.296255112,1.304699821,1.302882746,1.303787555,1.294782866,1.294025828,1.288092093,1.285521121,1.284632302,1.284589988,1.288777062,1.286035274,1.288136123,1.283776839,1.273977118,1.275094849,1.284150442,1.286553284,1.289570635,1.288981582,1.294154444,1.291331894,1.281931555,1.282906954,1.284865679,1.27891513,1.286748475,1.291016468,1.286827885,1.280181004,1.272674819,1.26845644
Uranium,1.286,1.281014071,1.277716852,1.276339964,1.273714841,1.274131661,1.271965022,1.267739806,1.2711643,1.261815892,1.258041576,1.258388302,1.252458294,1.252522742,1.254678542,1.25614041,1.253089188,1.257929242,1.252689875,1.253352511,1.256383623,1.261685546,1.259360959,1.24972528,1.247954853,1.247970091,1.242014243,1.242816299,1.244634737,1.24642051,1.251601989,1.250634166,1.253076204,1.255086818,1.253184416,1.251643866,1.245932792,1.238690065,1.240289429,1.24569185,1.255473874,1.25364027,1.244353838,1.242150145,1.249318544,1.254506297,1.246633128,1.240336537,1.236465723,1.232502841,1.228197872,1.221082104,1.223737274,1.215435378,1.21947633,1.223119355,1.21284646,1.209548531,1.209274013,1.205361244,1.210573413,1.217764016,1.218815729,1.221649643,1.224302623,1.222876354,1.223484631,1.220094919,1.216348715,1.213029264,1.215499762,1.212604743,1.215758156,1.215517741,1.219597909,1.215925064,1.216151171,1.217343137,1.222582842,1.225244675,1.229326269,1.225461692,1.228962648,1.224031081,1.225484525,1.232150408,1.235591754,1.229074237,1.235727505,1.233020652,1.232905184,1.225146673,1.215467606,1.211439773,1.209120292,1.211738303,1.212470296,1.202362155,1.195043287,1.193923861,1.197142258,1.196172689,1.199436667,1.193252371,1.185196974,1.18847442,1.191194636,1.194064714,1.200011017,1.20059774
Uranium,1.286,1.288263986,1.286711267,1.2855089,1.279922428,1.281099002,1.283155531,1.272854612,1.272654522,1.274307039,1.283132926,1.289494825,1.29279367,1.29791541,1.288124317,1.292130357,1.295380332,1.298674827,1.297076157,1.29659996,1.291592689,1.294221413,1.28749548,1.282007486,1.284931063,1.285255792,1.288092863,1.28896869,1.295914326,1.295884209,1.287127238,1.276038753,1.279565227,1.281268226,1.283318757,1.284872414,1.275521763,1.285108915,1.289108354,1.291728342,1.279310039,1.283911572,1.287006226,1.282653247,1.286867007,1.292152968,1.291595827,1.295617329,1.295132937,1.288579563,1.292812574,1.300812332,1.304357681,1.31103512,1.315339917,1.31213346,1.311775346,1.311983244,1.312901645,1.302738143,1.305253238,1.305752455,1.302621179,1.306750756,1.313491846,1.31344904,1.314106072,1.304880311,1.305825451,1.310307345,1.314071496,1.311897834,1.308930289,1.313182509,1.312288102,1.311059462,1.311492009,1.314845228,1.315160854,1.316700692,1.326546168,1.326245115,1.318208815,1.317307658,1.321830388,1.320051082,1.321876983,1.330467495,1.322024779,1.324685207,1.316579448,1.310435057,1.312029039,1.3170495,1.311341246,1.30809902,1.312055319,1.319780956,1.323532791,1.323544951,1.331962945,1.334811765,1.333585305,1.335096453,1.333633169,1.326985892,1.32704514,1.330169712,1.327687012,1.333634197
Uranium,1.286,1.285130144,1.285115829,1.289618217,1.278977798,1.273982868,1.269892084,1.274079138,1.27627017,1.2810641,1.27751684,1.28181615,1.282338391,1.294074877,1.2938396,1.287429177,1.288802018,1.297836546,1.302248123,1.298847094,1.299720693,1.297519182,1.306574308,1.300237912,1.297790881,1.300627684,1.294260795,1.291699214,1.29227068,1.296500072,1.290646601,1.289285223,1.284906645,1.289348878,1.288727619,1.294329312,1.303561788,1.30701951,1.314666144,1.32574843,1.32707141,1.333504155,1.329726541,1.329761502,1.328990481,1.334486971,1.338524836,1.332812256,1.326832492,1.319625954,1.318864504,1.318228794,1.317563526,1.312790688,1.30684572,1.312718528,1.302032633,1.303867948,1.300200231,1.298634149,1.299772569,1.303639038,1.315123762,1.316666005,1.322940337,1.331986045,1.323705101,1.326432539,1.324614299,1.328007068,1.326149602,1.329689792,1.319933835,1.325514586,1.329783784,1.329648363,1.327995319,1.321117977,1.322492058,1.325991343,1.330911496,1.334960418,1.340458985,1.345554595,1.338261324,1.346378884,1.352206305,1.351495134,1.347732125,1.354892719,1.348213755,1.347172253,1.343018941,1.353091222,1.364366918,1.358462215,1.358448606,1.358833907,1.349537755,1.355765547,1.362229919,1.350254111,1.362153275,1.366687554,1.359077619,1.358067812,1.370307885,1.371713319,1.375745004,1.368318418
Uranium,1.286,1.288662292,1.298206606,1.292672669,1.289296982,1.287168786,1.28837325,1.289876207,1.291039411,1.292690624,1.294669798,1.299593769,1.294552691,1.295222068,1.284142122,1.27979081,1.278184415,1.276358039,1.280126359,1.281107865,1.277402592,1.278490574,1.277010618,1.266145429,1.256591029,1.266522411,1.26993201,1.280600653,1.273735056,1.272974377,1.276510058,1.271953584,1.272283304,1.2678291,1.269177138,1.267102248,1.270334787,1.2686835,1.26214898,1.261784228,1.262199191,1.252692661,1.247711183,1.244623115,1.245876065,1.252980029,1.253446863,1.250438071,1.249221337,1.248785437,1.239608518,1.239863476,1.237891229,1.237363602,1.231967932,1.239113339,1.245532231,1.241325356,1.243194585,1.245403635,1.244387312,1.250014355,1.254436942,1.253876584,1.248603787,1.243136749,1.241719286,1.23732534,1.241176844,1.238610556,1.240063469,1.244932136,1.252040363,1.253542091,1.242826794,1.251021027,1.250518653,1.246990535,1.245246255,1.243570972,1.236218964,1.238758584,1.233644009,1.229034619,1.222681247,1.224870106,1.230613017,1.233282696,1.23244754,1.230008228,1.226040264,1.218971974,1.214448272,1.21305382,1.208512949,1.208087846,1.206421167,1.202304884,1.199233829,1.190338808,1.185638779,1.18932311,1.18357731,1.186467514,1.185675867,1.176272887,1.180535024,1.17665958,1.178524268,1.176113665
Uranium,1.286,1.280105488,1.278228652,1.275362692,1.273801365,1.280977052,1.276550075,1.279713075,1.269640668,1.270068616,1.275478686,1.278100084,1.285928341,1.277405483,1.277312367,1.283650773,1.283040135,1.280156963,1.289556455,1.284441992,1.28403478,1.291093015,1.294139862,1.30084171,1.30609576,1.310780455,1.312787217,1.308327571,1.310881061,1.316855777,1.312990365,1.310299617,1.305683785,1.308806861,1.309798492,1.304256158,1.302709042,1.305600195,1.298024352,1.298391871,1.294391651,1.295265584,1.290397859,1.283124834,1.289658995,1.278177473,1.28014068,1.28475033,1.285407304,1.279512189,1.279174245,1.274928388,1.271472566,1.27119699,1.278671118,1.275000394,1.278665308,1.276979351,1.270125352,1.271161402,1.266563006,1.270014836,1.266678186,1.272131496,1.272401553,1.271760457,1.270932443,1.260787535,1.265037087,1.264348776,1.269049706,1.272117821,1.276253635,1.272136593,1.282879076,1.279485791,1.279869698,1.282099049,1.286521036,1.297305619,1.298449655,1.302442006,1.298956295,1.294600596,1.29115265,1.285832268,1.288677319,1.284930193,1.285358242,1.277862831,1.279458939,1.273029177,1.267477056,1.263304315,1.264615,1.255774768,1.258186469,1.259716757,1.267781565,1.276273443,1.277344013,1.282030476,1.284073963,1.281779282,1.280205985,1.276933035,1.275224646,1.271942354,1.283235293,1.278077235
Uranium,1.286,1.294306307,1.29784069,1.294871449,1.292480439,1.283857268,1.286548299,1.292046443,1.30239006,1.295894209,1.290662698,1.287411004,1.297063132,1.293520294,1.295630291,1.293598786,1.299115498,1.305405012,1.303678207,1.30370305,1.296900078,1.291709114,1.29725494,1.296307196,1.297409907,1.290645159,1.29041998,1.301224,1.302778961,1.308338693,1.311671251,1.31514491,1.30746008,1.316031046,1.308002068,1.314555554,1.317272654,1.316336319,1.310960888,1.306208726,1.31199143,1.304781003,1.309451532,1.30777389,1.311313922,1.320522307,1.321393382,1.324548578,1.334829081,1.336044838,1.336168929,1.338265792,1.341001549,1.344960582,1.350330073,1.356052916,1.358581587,1.351308579,1.35154895,1.349922732,1.352579698,1.356521574,1.359859299,1.347854693,1.351423792,1.350963237,1.348692984,1.351627247,1.351977437,1.354178567,1.351292348,1.3408803,1.34141688,1.341327435,1.336147864,1.329938912,1.336829114,1.334745443,1.331254124,1.323164646,1.327822867,1.327146308,1.322453064,1.318389923,1.317758859,1.317846475,1.311772161,1.324243697,1.321808131,1.317104407,1.313880283,1.306325753,1.297144464,1.29652986,1.295931456,1.285710997,1.278282169,1.270275652,1.277398511,1.276696959,1.276324532,1.279326417,1.286381809,1.287203632,1.287942175,1.28111093,1.275161569,1.270232387,1.270863093,1.277920072
Uranium,1.286,1.278096766,1.276291512,1.27758615,1.272904086,1.275828348,1.282401233,1.282353319,1.289123666,1.290317845,1.28364825,1.290992823,1.297076406,1.300536783,1.298808589,1.296873313,1.303487634,1.291638816,1.28725676,1.284671537,1.284256962,1.275346969,1.264285367,1.263730626,1.271093672,1.262690857,1.265751964,1.264892954,1.266298051,1.262334427,1.266236704,1.26654555,1.258006218,1.257575453,1.255017874,1.25952408,1.255562739,1.266251497,1.276276421,1.278798689,1.281545693,1.283997147,1.281437966,1.280900267,1.274113923,1.270743997,1.264766798,1.256459043,1.260036307,1.264749565,1.260825366,1.259762597,1.250302555,1.254058702,1.252850909,1.254765217,1.265092319,1.266414573,1.271107984,1.276412962,1.276104015,1.282546401,1.290999133,1.282888913,1.279934166,1.283037483,1.284620531,1.289420587,1.2935976,1.289542337,1.286701226,1.293224342,1.286928973,1.289464328,1.286323855,1.280370511,1.282212786,1.281412867,1.292695016,1.298742586,1.308666759,1.303243869,1.300800371,1.308316684,1.311832334,1.319118477,1.318432352,1.31652469,1.323667827,1.315126348,1.319442862,1.324996643,1.322861086,1.320864933,1.317061685,1.323228885,1.323584037,1.316040888,1.308248462,1.313535365,1.31612057,1.306706824,1.300044605,1.307784532,1.317458432,1.310399826,1.306543721,1.305530884,1.310149856,1.310689246
Uranium,1.286,1.284345838,1.282342476,1.287923075,1.291170724,1.29047255,1.285050801,1.291038695,1.295278047,1.293926786,1.289443295,1.282632394,1.280118002,1.267931026,1.26887674,1.271933314,1.275790115,1.274160697,1.273545942,1.278663273,1.277402647,1.270361629,1.270037518,1.276360297,1.273644281,1.269579731,1.272631202,1.271441184,1.275865906,1.279016799,1.287296846,1.28536207,1.285292769,1.281860926,1.281247821,1.283902926,1.293276374,1.299940275,1.29912334,1.298495159,1.288373935,1.287472689,1.28747732,1.287783213,1.285999526,1.289185373,1.285046367,1.290907529,1.293261164,1.29915483,1.31001093,1.315226654,1.317464873,1.315592649,1.312266887,1.309213912,1.305131398,1.315796612,1.313638068,1.314611114,1.309329066,1.315646999,1.309778771,1.30423161,1.29752047,1.297570162,1.304614865,1.306215146,1.315363002,1.314027881,1.318144205,1.313139534,1.305594769,1.29981842,1.299599863,1.310821822,1.314029743,1.314120359,1.319895374,1.313176148,1.310818229,1.306250778,1.295368987,1.296422807,1.293354123,1.293320936,1.295778085,1.297012762,1.295102008,1.303463222,1.297842304,1.296044664,1.297873848,1.292713183,1.293396544,1.288386315,1.287769918,1.298100787,1.299141604,1.308484254,1.313499817,1.308976626,1.318932249,1.313331406,1.312991336,1.316491016,1.314294292,1.313362386,1.319983594,1.314610798
