V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111
YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
Uranium,1.286,1.279150145,1.281401045,1.281049903,1.282562613,1.285905542,1.285340204,1.292248263,1.283043477,1.274891804,1.277073736,1.273316266,1.270352361,1.270179888,1.267916621,1.258249253,1.256025236,1.263735062,1.262645374,1.261702645,1.260894532,1.256172905,1.255784532,1.263223816,1.26661193,1.273544927,1.262451028,1.256195853,1.254757995,1.251219885,1.252051767,1.243758365,1.243679008,1.243894717,1.245854068,1.251917923,1.253563612,1.253326962,1.254146627,1.254631297,1.247679994,1.245164139,1.255057127,1.257503104,1.249340899,1.244651412,1.25091979,1.245396307,1.245649776,1.248179964,1.258435844,1.260946313,1.260860708,1.264416238,1.264946404,1.268520143,1.271232165,1.271544685,1.264300374,1.265630029,1.272086824,1.283580208,1.29408741,1.301235405,1.305493493,1.307799668,1.313540302,1.305200294,1.300437089,1.293682351,1.298924233,1.29128188,1.299474432,1.293052244,1.298206325,1.298361191,1.300348161,1.294387426,1.29930498,1.303487082,1.310742112,1.305768683,1.304610194,1.302220611,1.299888904,1.303488096,1.293423013,1.29297593,1.285249891,1.279968722,1.277893628,1.276940167,1.270302816,1.278113276,1.282335522,1.281862766,1.275193145,1.272938939,1.272624077,1.272510214,1.265915033,1.275420817,1.269978903,1.278162446,1.288280783,1.287060593,1.284141941,1.285797843,1.28516674,1.279787229
Lignite,1.427777777,1.434440545,1.437817342,1.438084149,1.435832387,1.426291446,1.416161394,1.4127404,1.422489621,1.42449776,1.429163895,1.425893506,1.435923199,1.448912278,1.453811302,1.4618357,1.473008367,1.464997525,1.455757214,1.458946909,1.465693397,1.466281961,1.457542721,1.4626154,1.452361216,1.458751579,1.462059806,1.459990433,1.469061492,1.465212177,1.458490857,1.462027655,1.458453732,1.46885327,1.469323118,1.474021953,1.477043391,1.481691776,1.485224493,1.473330059,1.479380184,1.480260791,1.49131896,1.488898374,1.495339473,1.500360328,1.493116202,1.49970325,1.500206034,1.507136177,1.505024983,1.497702893,1.499816664,1.505237875,1.506731975,1.505142899,1.50203482,1.503275642,1.497855519,1.50367886,1.493745639,1.482854733,1.482465631,1.483881545,1.474836487,1.469506258,1.473591329,1.482453532,1.477352818,1.488091536,1.497717378,1.498622176,1.498306759,1.490488413,1.483093983,1.490840784,1.490595472,1.489984141,1.496116728,1.49147743,1.489004372,1.493250787,1.498497238,1.50104391,1.503206957,1.510180615,1.507095009,1.505002093,1.503435982,1.512186162,1.513430391,1.51263399,1.506343663,1.515395769,1.503400988,1.507992247,1.512924814,1.500504242,1.503291683,1.51214774,1.50771981,1.514282221,1.516928124,1.502477878,1.510345672,1.504619692,1.498574918,1.493687747,1.498844878,1.494912337
Biomass,4.5,4.413770552,4.45790372,4.485901541,4.38808183,4.418039621,4.532904836,4.680079016,4.798806152,4.767873638,4.981875207,4.863530002,4.805384748,4.71311323,4.884286962,5.018006193,5.188857612,5.300931346,5.33482849,5.303068437,5.182746673,5.295377987,5.314759024,5.394327844,5.671897324,5.673955072,5.837714609,6.080512679,6.234950144,6.468767906,6.169611161,6.148559795,6.212424166,6.231551509,6.393324887,6.319679116,6.195658818,6.070910313,6.057407984,6.134999605,6.245192788,6.270582602,6.358631764,6.252008024,6.471486093,6.399532157,6.442951888,6.618938477,6.677651452,6.676057981,6.931801831,7.379043182,7.462849572,7.608684243,7.432402238,7.20691851,7.109921523,7.13481309,7.350523335,7.154720034,7.36987253,7.272981495,7.478714508,7.622997901,7.805297767,8.113814776,8.43454356,8.261080372,8.251045927,8.706800223,9.106777962,8.769738105,8.55494575,8.804104115,9.068065754,9.589310039,9.58862757,9.889254338,10.17051244,10.65459054,10.73086701,10.62168284,10.59653449,10.16992832,10.28363016,10.03371255,10.2127729,10.4293746,10.53256391,10.45903012,10.51294117,10.92283924,10.77719283,10.86939881,11.3168105,11.67726645,11.8071759,11.96953689,12.1676509,12.33618115,12.88538561,13.37261189,14.06953198,14.00083478,14.68888556,14.93288078,14.96073298,15.15736397,15.57025928,15.81691775
Coal,3.691741937,3.716380108,3.631598633,3.642946836,3.701758491,3.68404112,3.723592072,3.814140466,3.929115387,3.951397936,4.081672417,4.074773657,4.106422852,4.124459739,4.114620131,4.165093772,4.288832596,4.352645737,4.349134217,4.423539688,4.419492385,4.520067491,4.527895494,4.710001469,4.798981543,4.775342454,4.770813722,4.842005752,4.782385711,4.897536159,4.811104717,4.894124077,4.992307425,4.96773206,5.004886558,5.078012041,5.213782843,5.366232377,5.294908397,5.359681378,5.514004806,5.487241273,5.637763758,5.78589924,5.768439396,5.773460584,5.75908898,5.776173416,6.000492067,6.140416792,6.012898354,5.989633082,5.984403566,5.85194517,5.990631588,6.064115107,6.149800349,6.15578552,6.246905754,6.262172007,6.392945622,6.688856852,6.68109539,6.737040558,6.881757692,7.109607002,7.229355442,7.475441754,7.827746262,7.795687573,7.827833997,7.91236959,8.200440554,8.009182133,8.137835372,8.244513641,8.137186021,7.90335408,7.735443593,7.679945874,7.703613697,7.78220968,7.906071249,7.830389932,8.060307309,8.174813422,7.997972546,7.982957653,8.212686739,8.318990412,8.556902525,8.485459106,8.657283154,8.875115241,9.14444524,9.030114438,9.089882607,9.296122843,9.040097744,9.049907564,9.300869206,9.545953394,9.602025041,9.764458333,9.99422305,10.35932054,10.59146567,10.43212278,10.38903429,10.34372197
Gas,7.5,7.769429907,7.418276257,7.832147792,7.873327208,8.10239166,7.861595221,7.582751185,7.544127508,7.302787896,7.411897765,7.789907377,7.91201405,8.005882017,8.170299925,8.318192486,8.463161546,8.161143952,8.407448207,8.623436525,8.75196005,8.66881403,8.606555227,8.735101028,8.227076068,8.573303811,8.768337224,9.316397703,9.245338545,9.541290382,9.714746904,9.662594862,9.694625577,10.21724493,10.45270791,10.66719666,11.09749885,11.52641776,11.49496927,11.33502413,11.68068943,11.16625456,11.19721055,11.53549101,11.12528648,11.73860563,11.86172544,11.59812677,11.79830884,12.27460272,12.43069378,13.06893877,12.77600393,13.01405905,12.59487302,13.14645424,14.08231336,14.45218002,14.36312171,14.2143202,14.83634123,14.19242226,14.48451453,14.29658623,14.31758695,14.67737136,14.5198392,15.54551348,16.47559001,16.35592288,16.73358687,16.46505751,16.43715118,16.63196131,17.09706384,17.84054723,18.97808875,18.52816728,19.61673399,19.47274609,19.22471871,19.84631131,18.93205045,19.08743827,19.44887075,19.02931065,19.44813955,20.37097994,20.09510187,20.26814881,20.50355229,21.22916923,21.51410516,22.34146673,22.16080489,22.42026868,22.87987812,23.95539444,24.76048881,24.23268226,24.98846355,24.92483275,26.65070227,26.78480306,27.62408116,28.15931867,29.11675222,28.37779301,29.49510107,30.57032103
