"DemandDE","runId","tick"
"245",1.08036320041335,3,25
"246",1.05267270610026,3,26
"247",1.04352454004577,3,27
"248",1.05740127457195,3,28
"249",1.07028180375602,3,29
"250",1.09550334400288,3,30
"251",1.07751961179554,3,31
"252",1.05091090942045,3,32
"253",1.01717297205346,3,33
"254",1.00422015263658,3,34
"255",0.998161399167507,3,35
"256",1.00804680578994,3,36
"257",0.987112287057717,3,37
"258",1.01041167315704,3,38
"259",1.00715707090222,3,39
"260",1.00435699707211,3,40
"261",1.04730502940886,3,41
"262",1.0688517381107,3,42
"263",1.08027468998752,3,43
"264",1.08599932414698,3,44
"265",1.08830789428733,3,45
"266",1.12228696015126,3,46
"267",1.12467473875752,3,47
"268",1.12246232753883,3,48
"269",1.16783794087995,3,49
"270",1.20422652224951,3,50
"271",1.2404719139886,3,51
"272",1.24244268378053,3,52
"273",1.26074348214108,3,53
"274",1.221864210561,3,54
"275",1.22988627241618,3,55
"276",1.25794819539594,3,56
"277",1.2511434789149,3,57
"278",1.24267441300383,3,58
"279",1.24180013430504,3,59
"280",1.29455406795194,3,60
"281",1.28218154481425,3,61
"282",1.27871599835302,3,62
"283",1.2490467027801,3,63
"284",1.24756571878264,3,64
"285",1.2295962986513,3,65
"286",1.23180305421566,3,66
"287",1.27149593121307,3,67
"288",1.30454811894783,3,68
"289",1.29227488552106,3,69
"290",1.3095478596726,3,70
"291",1.31505121414429,3,71
"292",1.31438262001387,3,72
"293",1.31552069531937,3,73
"294",1.35689017253782,3,74
"295",1.35217971450503,3,75
"296",1.37260241261629,3,76
"297",1.41914986398874,3,77
"298",1.42923454825435,3,78
"299",1.40448332860919,3,79
"300",1.3938990946402,3,80
"301",1.38642557628238,3,81
"302",1.36500048875401,3,82
"303",1.38806876992479,3,83
"304",1.37526342069044,3,84
"305",1.37528969932687,3,85
"306",1.34122349376853,3,86
"307",1.35212819171722,3,87
"308",1.3463921377337,3,88
"309",1.32645844034524,3,89
"310",1.30678244961447,3,90
"311",1.34119575200149,3,91
"312",1.32321673874997,3,92
"313",1.34852261723912,3,93
"314",1.34572720778391,3,94
"315",1.37053335316079,3,95
"316",1.39780269001686,3,96
"317",1.43241496623256,3,97
"318",1.43404382113996,3,98
"319",1.38572890542037,3,99
"320",1.38038976874592,3,100
"321",1.36362128654806,3,101
"322",1.38155448047118,3,102
"323",1.38895428393127,3,103
"324",1.39018896857733,3,104
"325",1.44275555170757,3,105
"326",1.4020234660194,3,106
"327",1.41143433679008,3,107
"328",1.39872137077352,3,108
"329",1.41667703178506,3,109
"330",1.44559082956678,3,110
"331",1,4,1
"332",1.02724589821947,4,2
"333",1.0310744005903,4,3
"334",1.03351270155534,4,4
"335",1.06040014722579,4,5
"336",1.05642973421581,4,6
"337",1.04254585522129,4,7
"338",1.04501803663384,4,8
"339",1.05230985895392,4,9
"340",1.07091023930496,4,10
"341",1.05954966795403,4,11
"342",1.09741523036671,4,12
"343",1.08721518182758,4,13
"344",1.08546428420479,4,14
"345",1.11135674368126,4,15
"346",1.09046787238051,4,16
"347",1.07020018223469,4,17
"348",1.06133920748607,4,18
"349",1.05034551125352,4,19
"350",1.07622368799364,4,20
"351",1.1044127147429,4,21
"352",1.08716772783129,4,22
"353",1.08742573922371,4,23
"354",1.08420044356247,4,24
"355",1.07441217777462,4,25
"356",1.0817504699749,4,26
"357",1.09279517802303,4,27
"358",1.07663158498204,4,28
"359",1.05511083548049,4,29
"360",1.0570654986874,4,30
"361",1.06952868676286,4,31
"362",1.09827201076412,4,32
"363",1.05905161583119,4,33
"364",1.06415176163818,4,34
"365",1.072385174673,4,35
"366",1.08307211552526,4,36
"367",1.10951020995608,4,37
"368",1.13671730686834,4,38
"369",1.17423141889545,4,39
"370",1.1919519476472,4,40
"371",1.22535963729375,4,41
"372",1.23081868153087,4,42
"373",1.22963024593806,4,43
"374",1.18474552460488,4,44
"375",1.16004610588341,4,45
"376",1.13018254638251,4,46
"377",1.17475868026604,4,47
"378",1.18138347231013,4,48
"379",1.1782425511156,4,49
"380",1.21523340689822,4,50
"381",1.18624512392778,4,51
"382",1.19562857877189,4,52
"383",1.15624735478032,4,53
"384",1.18491197951719,4,54
"385",1.17281146981522,4,55
"386",1.21310116489567,4,56
"387",1.18773993199815,4,57
"388",1.21578355871414,4,58
"389",1.2234269669667,4,59
"390",1.23095821937639,4,60
"391",1.24594696324414,4,61
"392",1.24048653011814,4,62
"393",1.26947531354741,4,63
"394",1.24507857812169,4,64
"395",1.27021577066938,4,65
"396",1.31842663364753,4,66
"397",1.29927919939353,4,67
"398",1.25614699428525,4,68
"399",1.2405017654872,4,69
"400",1.2386243846623,4,70
"401",1.23321350664435,4,71
"402",1.1981519191008,4,72
"403",1.20940910040324,4,73
"404",1.23323186427649,4,74
"405",1.22476647180801,4,75
"406",1.22497449165072,4,76
"407",1.2293677768619,4,77
"408",1.24297375535343,4,78
"409",1.21974292917828,4,79
"410",1.22209242099455,4,80
"411",1.24841812275696,4,81
"412",1.26038888772375,4,82
"413",1.27403143926942,4,83
"414",1.27565271901865,4,84
"415",1.27873988506571,4,85
"416",1.25087345767547,4,86
"417",1.26699435886465,4,87
"418",1.28741821503,4,88
"419",1.28779169196424,4,89
"420",1.30313493426118,4,90
"421",1.27112375084203,4,91
"422",1.29071889458694,4,92
"423",1.29151191426166,4,93
"424",1.28858680802867,4,94
"425",1.2876812351768,4,95
"426",1.29569504988305,4,96
"427",1.32001257501305,4,97
"428",1.36617343377456,4,98
"429",1.3634806181152,4,99
"430",1.349793363607,4,100
"431",1.36164564566613,4,101
"432",1.34722465838597,4,102
"433",1.37468337358987,4,103
"434",1.40046222255551,4,104
"435",1.4148879524424,4,105
"436",1.46159042375754,4,106
"437",1.48770219203774,4,107
"438",1.45769082532285,4,108
"439",1.45489164175354,4,109
"440",1.48972082869004,4,110
"441",1,5,1
"442",0.989702079786353,5,2
"443",0.997504628223703,5,3
"444",0.994074723267633,5,4
"445",0.985383725774692,5,5
"446",1.02218576570159,5,6
"447",1.02100879317667,5,7
"448",1.00386278455332,5,8
"449",0.996971607939685,5,9
"450",0.992277722073051,5,10
"451",0.993139041345053,5,11
"452",0.985835536420854,5,12
"453",0.97292648303742,5,13
"454",0.981812531587355,5,14
"455",0.984188851385928,5,15
"456",0.971436628855087,5,16
"457",1.01029843806593,5,17
"458",1.00498413048049,5,18
"459",0.980515540812671,5,19
"460",0.970083800827447,5,20
"461",0.988935197576269,5,21
"462",1.0110287240522,5,22
"463",1.01649348929437,5,23
"464",1.04081075981199,5,24
"465",1.06594339551121,5,25
"466",1.05541546416111,5,26
"467",1.08898343573255,5,27
"468",1.08903451162816,5,28
"469",1.09203578040782,5,29
"470",1.08978297051423,5,30
"471",1.09636411269019,5,31
"472",1.09178570376805,5,32
"473",1.07001338688517,5,33
"474",1.04612895698003,5,34
"475",1.04086350244731,5,35
"476",1.08035380997042,5,36
"477",1.08710754666571,5,37
"478",1.07036578249834,5,38
"479",1.05554933638202,5,39
"480",1.05396774172132,5,40
"481",1.05352343359325,5,41
"482",1.04708927373806,5,42
"483",1.04600230373342,5,43
"484",1.05468734135317,5,44
"485",1.0447469979749,5,45
"486",1.04052817755351,5,46
"487",1.04932410031393,5,47
"488",1.06761843864501,5,48
"489",1.03658886002315,5,49
"490",1.03278772172845,5,50
"491",1.049452210305,5,51
"492",1.05251096749551,5,52
"493",1.05732268954899,5,53
"494",1.09350752578314,5,54
"495",1.08821344185984,5,55
"496",1.10970276335787,5,56
"497",1.11048635509203,5,57
"498",1.09683879422993,5,58
"499",1.09925577407743,5,59
"500",1.10004703077757,5,60
"501",1.103361097819,5,61
"502",1.10659504101014,5,62
"503",1.11368870278901,5,63
"504",1.12989927520978,5,64
"505",1.1618292770808,5,65
"506",1.16090141747138,5,66
"507",1.13587090144082,5,67
"508",1.12519545070953,5,68
"509",1.1297100332275,5,69
"510",1.11431506797898,5,70
"511",1.07877681371424,5,71
"512",1.07028111702019,5,72
"513",1.05608169233136,5,73
"514",1.07920649386058,5,74
"515",1.09223692477902,5,75
"516",1.12277482892328,5,76
"517",1.08584773333777,5,77
"518",1.06636948828268,5,78
"519",1.07817176615118,5,79
"520",1.09353392789535,5,80
"521",1.11321117133437,5,81
"522",1.0926725662504,5,82
"523",1.06082642305224,5,83
"524",1.03164461084728,5,84
"525",1.04933914226107,5,85
"526",1.08030767361395,5,86
"527",1.05652721709984,5,87
"528",1.03397066105723,5,88
"529",1.01551877494315,5,89
"530",1.00896941915701,5,90
"531",1.03906019760704,5,91
"532",1.05026363381963,5,92
"533",1.02474358658562,5,93
"534",1.03014982553037,5,94
"535",1.04669258515762,5,95
"536",1.01973643123844,5,96
"537",1.0217936654914,5,97
"538",1.05345156787077,5,98
"539",1.02710115934324,5,99
"540",1.00448772461909,5,100
"541",1.02172483019047,5,101
"542",1.05017728496806,5,102
"543",1.04521365097388,5,103
"544",1.03295336336555,5,104
"545",1.03711775511424,5,105
"546",1.04456308419297,5,106
"547",1.03794083195673,5,107
"548",1.00749373117598,5,108
"549",0.975737636869136,5,109
"550",0.943851072579098,5,110
"551",1,6,1
"552",1.0174897953791,6,2
"553",1.01803263148537,6,3
"554",1.03188064770884,6,4
"555",1.01574972832574,6,5
"556",1.00300339807855,6,6
"557",1.01997137365827,6,7
"558",1.03729675523966,6,8
"559",1.0118500373732,6,9
"560",0.999229029376581,6,10
"561",0.981291057859642,6,11
"562",0.973965668750889,6,12
"563",0.940047435082781,6,13
"564",0.94995080489598,6,14
"565",0.961872828802051,6,15
"566",0.985806368148103,6,16
"567",0.97253122319812,6,17
"568",0.965960648967247,6,18
"569",0.965716538835119,6,19
"570",0.972600990370837,6,20
"571",0.963797078699583,6,21
"572",0.962488223122046,6,22
"573",0.984467915325529,6,23
"574",1.02346646057894,6,24
"575",1.03169086253877,6,25
"576",1.06188519158753,6,26
"577",1.05972960523615,6,27
"578",1.07782832967665,6,28
"579",1.09884479365609,6,29
"580",1.12630023790327,6,30
"581",1.13661438158338,6,31
"582",1.14710486021244,6,32
"583",1.14496358569678,6,33
"584",1.1372114967144,6,34
"585",1.11720798979865,6,35
"586",1.09284656202128,6,36
"587",1.10599574849959,6,37
"588",1.06378286287802,6,38
"589",1.07143375913868,6,39
"590",1.11350409211947,6,40
"591",1.08451809381786,6,41
"592",1.08488932861046,6,42
"593",1.12172714715,6,43
"594",1.12696067472035,6,44
"595",1.12753305369211,6,45
"596",1.12048257841978,6,46
"597",1.10438066013013,6,47
"598",1.08140724115866,6,48
"599",1.06761852769382,6,49
"600",1.06502398548878,6,50
"601",1.04402867449191,6,51
"602",1.06707699717284,6,52
"603",1.05907212036086,6,53
"604",1.05505603221995,6,54
"605",1.05386747736839,6,55
"606",1.05006943258647,6,56
"607",1.03209130489506,6,57
"608",1.07135134341951,6,58
"609",1.09083442760948,6,59
"610",1.0986996611895,6,60
"611",1.07006846308972,6,61
"612",1.09290566795014,6,62
"613",1.09940184920668,6,63
"614",1.09642550100894,6,64
"615",1.08499068258886,6,65
"616",1.09492957510712,6,66
"617",1.0783056371982,6,67
"618",1.07902086260344,6,68
"619",1.05214445094452,6,69
"620",1.06263381729723,6,70
"621",1.03567826979375,6,71
"622",1.05619749482654,6,72
"623",1.06400029864888,6,73
"624",1.06962828505827,6,74
"625",1.07470825492198,6,75
"626",1.07117289046933,6,76
"627",1.06726904963846,6,77
"628",1.0429833148979,6,78
"629",1.05293652323455,6,79
"630",1.10034671819722,6,80
"631",1.06720457229377,6,81
"632",1.04850220233979,6,82
"633",1.04974521638153,6,83
"634",1.05726109412662,6,84
"635",1.0354673132885,6,85
"636",1.01289601985092,6,86
"637",1.00847834847238,6,87
"638",1.02809600232093,6,88
"639",1.02899630692492,6,89
"640",1.02916795408488,6,90
"641",1.07128258947707,6,91
"642",1.09280098003377,6,92
"643",1.13407897016401,6,93
"644",1.15164844540065,6,94
"645",1.16012453651826,6,95
"646",1.12522351553334,6,96
"647",1.12147264557318,6,97
"648",1.09950692146605,6,98
"649",1.08779147515679,6,99
"650",1.08475321181712,6,100
"651",1.11500018970833,6,101
"652",1.14683714148131,6,102
"653",1.14110788236569,6,103
"654",1.12290323564853,6,104
"655",1.13029733909973,6,105
"656",1.10920657389285,6,106
"657",1.07243007252166,6,107
"658",1.07494278287484,6,108
"659",1.10329045013092,6,109
"660",1.11532079444989,6,110
"661",1,7,1
"662",0.989772219504673,7,2
"663",0.990159163656193,7,3
"664",1.01583464727473,7,4
"665",1.00129636896794,7,5
"666",1.03810088293188,7,6
"667",1.04903773574977,7,7
"668",1.04987747833549,7,8
"669",1.06597645804966,7,9
"670",1.07208270980119,7,10
"671",1.06167643892263,7,11
"672",1.09382467671056,7,12
"673",1.11696489363703,7,13
"674",1.09496999600417,7,14
"675",1.08860836272078,7,15
"676",1.09670821919369,7,16
"677",1.11861949778684,7,17
"678",1.10751205985427,7,18
"679",1.14671173724053,7,19
"680",1.12807360995909,7,20
"681",1.121686298624,7,21
"682",1.13504623330786,7,22
"683",1.17050656801126,7,23
"684",1.1690095876084,7,24
"685",1.17110352388117,7,25
"686",1.16208765973873,7,26
"687",1.19100487537109,7,27
"688",1.18095002014331,7,28
"689",1.16295656474585,7,29
"690",1.11674979556707,7,30
"691",1.11553098818832,7,31
"692",1.15186791543499,7,32
"693",1.20622684618721,7,33
"694",1.22444038086939,7,34
"695",1.22740485461169,7,35
"696",1.19621942294083,7,36
"697",1.22327275068142,7,37
"698",1.21281229239321,7,38
"699",1.23762994716736,7,39
"700",1.23964957593071,7,40
"701",1.25968109286499,7,41
"702",1.26987564790112,7,42
"703",1.32442816433816,7,43
"704",1.31166082162136,7,44
"705",1.32593399634567,7,45
"706",1.35303175979273,7,46
"707",1.33119976383797,7,47
"708",1.30047607053295,7,48
"709",1.30519125279916,7,49
"710",1.309140784652,7,50
"711",1.28452869020322,7,51
"712",1.32875064898784,7,52
"713",1.34319507112074,7,53
"714",1.3518941726115,7,54
"715",1.33491330834839,7,55
"716",1.29603807666418,7,56
"717",1.27029656230017,7,57
"718",1.26270317412362,7,58
"719",1.28263145258914,7,59
"720",1.28281061048689,7,60
"721",1.31659451705357,7,61
"722",1.32530258361117,7,62
"723",1.38221280798569,7,63
"724",1.38786568546179,7,64
"725",1.422448174784,7,65
"726",1.38836231930868,7,66
"727",1.3844623976744,7,67
"728",1.36978733494313,7,68
"729",1.36841195184921,7,69
"730",1.40449517589261,7,70
"731",1.43523060383718,7,71
"732",1.43460267739042,7,72
"733",1.44031133864286,7,73
"734",1.46745881079617,7,74
"735",1.44861570175078,7,75
"736",1.47171537091732,7,76
"737",1.50376134422028,7,77
"738",1.55107365167287,7,78
"739",1.5376503520147,7,79
"740",1.50442288688084,7,80
"741",1.47953959631046,7,81
"742",1.43196929847076,7,82
"743",1.38950871856977,7,83
"744",1.38779606114829,7,84
"745",1.38067584052657,7,85
"746",1.43552586127699,7,86
"747",1.43584124224956,7,87
"748",1.48682504668243,7,88
"749",1.49954373220149,7,89
"750",1.55963987585668,7,90
"751",1.60013464352774,7,91
"752",1.63875537615743,7,92
"753",1.66059740349514,7,93
"754",1.72673528918205,7,94
"755",1.75205091127475,7,95
"756",1.73263573922523,7,96
"757",1.77161875758131,7,97
"758",1.77547454258381,7,98
"759",1.8615088329342,7,99
"760",1.87011156510486,7,100
"761",1.88003151399169,7,101
"762",1.92099199130823,7,102
"763",1.90812400093642,7,103
"764",1.89273992565414,7,104
"765",1.91496007335334,7,105
"766",1.97937871296093,7,106
"767",1.92610073281739,7,107
"768",1.9515151810369,7,108
"769",1.97485584128128,7,109
"770",1.98884906147806,7,110
"771",1,8,1
"772",1.01210805861435,8,2
"773",0.995478136668394,8,3
"774",1.02845505916828,8,4
"775",1.06347136625374,8,5
"776",1.10444938997179,8,6
"777",1.09931541535117,8,7
"778",1.1056899147773,8,8
"779",1.0977687093377,8,9
"780",1.09162481875965,8,10
"781",1.05636110539486,8,11
"782",1.09445502215684,8,12
"783",1.11466243116467,8,13
"784",1.1095964385816,8,14
"785",1.08164572721244,8,15
"786",1.05999096329503,8,16
"787",1.07834505282678,8,17
"788",1.07888045805915,8,18
"789",1.08541071457441,8,19
"790",1.08999719375809,8,20
"791",1.1112861776101,8,21
"792",1.10975085426235,8,22
"793",1.1284301721067,8,23
"794",1.12793441099895,8,24
"795",1.12365031855023,8,25
"796",1.12250795241311,8,26
"797",1.14085422235799,8,27
"798",1.14948535313991,8,28
"799",1.11581716038166,8,29
"800",1.10878478058454,8,30
"801",1.13255141274927,8,31
"802",1.12733062193553,8,32
"803",1.12644960648547,8,33
"804",1.15166400035323,8,34
"805",1.19475698025718,8,35
"806",1.18964704210506,8,36
"807",1.20226099476609,8,37
"808",1.17838248304204,8,38
"809",1.20340208319387,8,39
"810",1.19060207167269,8,40
"811",1.16800890109831,8,41
"812",1.14043258612083,8,42
"813",1.11988033484127,8,43
"814",1.10534908254008,8,44
"815",1.12028378200543,8,45
"816",1.10553861188358,8,46
"817",1.08447780800828,8,47
"818",1.08935907354658,8,48
"819",1.09731353410269,8,49
"820",1.09703436095667,8,50
"821",1.11063284051273,8,51
"822",1.10031382847807,8,52
"823",1.12594054690875,8,53
"824",1.09482059881083,8,54
"825",1.09829029065307,8,55
"826",1.09789356732995,8,56
"827",1.09698221329787,8,57
"828",1.13387424378207,8,58
"829",1.17033576466476,8,59
"830",1.18883642636534,8,60
"831",1.22600596774187,8,61
"832",1.2356317554386,8,62
"833",1.23556076087662,8,63
"834",1.28459564243613,8,64
"835",1.29612412402225,8,65
"836",1.29301758930974,8,66
"837",1.33573939696393,8,67
"838",1.36611200515682,8,68
"839",1.40847016986164,8,69
"840",1.41475193479512,8,70
"841",1.44223682471318,8,71
"842",1.45082892536934,8,72
"843",1.39826243190636,8,73
"844",1.44374245380001,8,74
"845",1.44895912202729,8,75
"846",1.43237818247108,8,76
"847",1.43165502169436,8,77
"848",1.45067528252014,8,78
"849",1.44176865806921,8,79
"850",1.48547509821664,8,80
"851",1.4434607821663,8,81
"852",1.44811354196589,8,82
"853",1.47988255207064,8,83
"854",1.50469240168946,8,84
"855",1.54725175244603,8,85
"856",1.5737714635437,8,86
"857",1.56737703099172,8,87
"858",1.56874018495115,8,88
"859",1.59253014655522,8,89
"860",1.62065591996983,8,90
"861",1.6468029361586,8,91
"862",1.62632017453596,8,92
"863",1.62550747836253,8,93
"864",1.61140673243738,8,94
"865",1.62166712068118,8,95
"866",1.63775118598323,8,96
"867",1.6637329160386,8,97
"868",1.73843129888354,8,98
"869",1.77578114579537,8,99
"870",1.76126716439524,8,100
"871",1.70633480703249,8,101
"872",1.71728641304812,8,102
"873",1.701536090482,8,103
"874",1.69849429620343,8,104
"875",1.70793451640097,8,105
"876",1.74580686709574,8,106
"877",1.81193468849376,8,107
"878",1.84023571298084,8,108
"879",1.83152346642714,8,109
"880",1.91537285013514,8,110
"881",1,9,1
"882",1.01342425480545,9,2
"883",1.02624241975228,9,3
"884",0.989531217350204,9,4
"885",1.01370668734382,9,5
"886",1.0120706965681,9,6
"887",1.01084525595348,9,7
"888",1.01823232763078,9,8
"889",1.05251339464826,9,9
"890",1.0583330085578,9,10
"891",1.08147665109553,9,11
"892",1.10759919905235,9,12
"893",1.11908096203668,9,13
"894",1.10824383231102,9,14
"895",1.08529141168474,9,15
"896",1.09574867742842,9,16
"897",1.09692790627465,9,17
"898",1.0776935053818,9,18
"899",1.05220175760444,9,19
"900",1.0561519348336,9,20
"901",1.08430468001229,9,21
"902",1.06486184686657,9,22
"903",1.0721745449371,9,23
"904",1.0540897566905,9,24
"905",1.07949561158664,9,25
"906",1.07662637027711,9,26
"907",1.07096859681784,9,27
"908",1.05119100464001,9,28
"909",1.07254392116492,9,29
"910",1.05855035330511,9,30
"911",1.09519238577443,9,31
"912",1.08358170335698,9,32
"913",1.07976650786129,9,33
"914",1.06279209713042,9,34
"915",1.06606352556883,9,35
"916",1.07642694985192,9,36
"917",1.08648520083169,9,37
"918",1.05898549077731,9,38
"919",1.05649346952059,9,39
"920",1.05488397038457,9,40
"921",1.05478198435095,9,41
"922",1.06757892202558,9,42
"923",1.07246171489242,9,43
"924",1.0815681547268,9,44
"925",1.11172990700601,9,45
"926",1.13851140135582,9,46
"927",1.13919729804048,9,47
"928",1.15028456777927,9,48
"929",1.17770487032443,9,49
"930",1.1767582572385,9,50
"931",1.18139468508637,9,51
"932",1.1550187819478,9,52
"933",1.17349112743457,9,53
"934",1.17574582993033,9,54
"935",1.20328377895242,9,55
"936",1.18588008572803,9,56
