YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110
DemandCWE,1,1.03299989732877,1.03299963808123,1.08233327477317,1.09168663793193,1.0918685860599,1.1165152698306,1.15382952885279,1.20037602177989,1.20844942344046,1.26247059312948,1.32360944623927,1.36129919900051,1.36943983690803,1.36743433373279,1.36899060099867,1.38513518371132,1.41398361640138,1.37463126215198,1.39123451285504,1.43445724885123,1.43568920656032,1.43831181277565,1.42339937502175,1.45407565888613,1.4748240419805,1.46241920196462,1.53363237126992,1.51970486762189,1.54591758192531,1.52077880025005,1.54236670040519,1.57932417433985,1.62588879416671,1.65155107082339,1.63001867470311,1.58995855487203,1.645025899748,1.66659912057833,1.67277386519351,1.64420763634151,1.60196597567189,1.57262620418252,1.58939972526524,1.65281335991904,1.63961446162381,1.63444218219055,1.62324712813572,1.68180863951963,1.68968129019069,1.72890218924371,1.72185233964461,1.80741044241665,1.82416400631757,1.84262771195148,1.92561991454236,2.00256229106017,2.00627946972857,1.98177874087979,1.97466294488987,2.02429142511217,2.03253140351311,2.04906122008312,2.06238475344113,2.02196043357818,2.06426687855688,2.14529062321375,2.21364386287429,2.27863710109147,2.29631693945363,2.33472419514092,2.35401523344903,2.350306504907,2.37360114022146,2.40945709525622,2.33301413534219,2.34120516018448,2.37500152498629,2.40741222562797,2.3707430848262,2.38180890105576,2.44897935708574,2.54181128204833,2.64517386440257,2.61239055764693,2.58196367602165,2.57225406741827,2.63491380345789,2.66936759814466,2.76497690724469,2.69836274529232,2.68957009860699,2.68042208259062,2.67215365320992,2.7351076841828,2.75835750464238,2.8650927919747,2.91457536167639,2.991091179227,3.0379370433752
DemandGB,1,0.994543423254779,0.993142875977211,0.992120686038484,0.996949525821736,0.998123869622244,1.00511902903579,1.00377116747607,0.995783936936312,0.996712134911158,1.02283613880636,1.03072925204442,1.03371932560316,1.06549715215738,1.1012641943084,1.10062441066329,1.12589694032546,1.12448653429385,1.10974387919057,1.12718498749617,1.11695739973864,1.13134631631417,1.15641694593845,1.15358292225702,1.17661961572526,1.18071134690128,1.19890237641606,1.21023660560984,1.22878891172604,1.26623156436832,1.28981798714406,1.32645970372073,1.31312572678713,1.33238888028748,1.32387081977557,1.3181055743247,1.31079947272377,1.31003499064886,1.33131023267319,1.32314747362792,1.33278476922867,1.36075092535138,1.3502653372246,1.34446394295677,1.33318251259933,1.3412664379862,1.38399434751038,1.38725073593883,1.3924203153224,1.42929300575966,1.43071680907299,1.44241600286156,1.43695554511865,1.44206406336827,1.4592809402434,1.47288608176215,1.51872976719131,1.55174354031909,1.54566723378831,1.58124042659766,1.63051746690658,1.68527229389258,1.67493459832185,1.70279125502305,1.71534336388496,1.71196941159228,1.72675659289731,1.73842163932727,1.76990283966007,1.80983165444345,1.80966910280649,1.82890473808948,1.82932476502415,1.85544200278463,1.84314863099631,1.82915393078572,1.84843113391954,1.88125839378262,1.87663718187746,1.89438734386484,1.9383342358432,1.91045824839022,1.93551028390887,2.00557399340805,1.99436886597111,1.97050406526578,2.00609636027918,2.03587944107216,2.03909102806401,2.01836605964862,2.06008190016567,2.06467190518587,2.06715059017935,2.05351489526394,2.12140538124787,2.16545114926768,2.21564870586896,2.19142070597576,2.15749346984896,2.1907770767631
